Epoch;ErrorScore;w1;b1;b2
86;3.94806;0.956811;-8.36115;10.3011
87;2.91144;1.03257;-8.48805;10.5037
88;4.81738;0.914003;-8.77196;10.6691
89;13.2473;1.01163;-7.86683;9.86157
90;2.90927;0.9162;-8.76233;10.6616
91;5.1455;0.922996;-8.68924;10.5954
92;3.19121;1.10507;-8.11376;10.2019
93;3.94806;0.956811;-8.36115;10.3011
94;2.91144;1.03257;-8.48805;10.5037
95;4.81738;0.914003;-8.77196;10.6691
96;13.2473;1.01163;-7.86683;9.86157
97;2.90927;0.9162;-8.76233;10.6616
98;5.1455;0.922996;-8.68924;10.5954
99;3.19121;1.10507;-8.11376;10.2019
100;3.94806;0.956811;-8.36115;10.3011
101;2.91144;1.03257;-8.48805;10.5037
102;4.81738;0.914003;-8.77196;10.6691
103;13.2473;1.01163;-7.86683;9.86157
104;2.90927;0.9162;-8.76233;10.6616
105;5.1455;0.922996;-8.68924;10.5954
106;3.19121;1.10507;-8.11376;10.2019
107;3.94806;0.956811;-8.36115;10.3011
108;2.91144;1.03257;-8.48805;10.5037
109;4.81738;0.914003;-8.77196;10.6691
110;13.2473;1.01163;-7.86683;9.86157
111;2.90927;0.9162;-8.76233;10.6616
112;5.1455;0.922996;-8.68924;10.5954
113;3.19121;1.10507;-8.11376;10.2019
114;3.94806;0.956811;-8.36115;10.3011
115;2.91144;1.03257;-8.48805;10.5037
116;4.81738;0.914003;-8.77196;10.6691
117;13.2473;1.01163;-7.86683;9.86157
118;2.90927;0.9162;-8.76233;10.6616
119;5.1455;0.922996;-8.68924;10.5954
120;3.19121;1.10507;-8.11376;10.2019
121;3.94806;0.956811;-8.36115;10.3011
122;2.91144;1.03257;-8.48805;10.5037
123;4.81738;0.914003;-8.77196;10.6691
124;13.2473;1.01163;-7.86683;9.86157
125;2.90927;0.9162;-8.76233;10.6616
126;5.1455;0.922996;-8.68924;10.5954
127;3.19121;1.10507;-8.11376;10.2019
128;3.94806;0.956811;-8.36115;10.3011
129;2.91144;1.03257;-8.48805;10.5037
130;4.81738;0.914003;-8.77196;10.6691
131;13.2473;1.01163;-7.86683;9.86157
132;2.90927;0.9162;-8.76233;10.6616
133;5.1455;0.922996;-8.68924;10.5954
134;3.19121;1.10507;-8.11376;10.2019
135;3.94806;0.956811;-8.36115;10.3011
136;2.91144;1.03257;-8.48805;10.5037
137;4.81738;0.914003;-8.77196;10.6691
138;13.2473;1.01163;-7.86683;9.86157
139;2.90927;0.9162;-8.76233;10.6616
140;5.1455;0.922996;-8.68924;10.5954
141;3.19121;1.10507;-8.11376;10.2019
142;3.94806;0.956811;-8.36115;10.3011
143;2.91144;1.03257;-8.48805;10.5037
144;4.81738;0.914003;-8.77196;10.6691
145;13.2473;1.01163;-7.86683;9.86157
146;2.90927;0.9162;-8.76233;10.6616
147;5.1455;0.922996;-8.68924;10.5954
148;3.19121;1.10507;-8.11376;10.2019
149;3.94806;0.956811;-8.36115;10.3011
150;2.91144;1.03257;-8.48805;10.5037
151;4.81738;0.914003;-8.77196;10.6691
152;13.2473;1.01163;-7.86683;9.86157
153;2.90927;0.9162;-8.76233;10.6616
154;5.1455;0.922996;-8.68924;10.5954
155;3.19121;1.10507;-8.11376;10.2019
156;3.94806;0.956811;-8.36115;10.3011
157;2.91144;1.03257;-8.48805;10.5037
158;4.81738;0.914003;-8.77196;10.6691
159;13.2473;1.01163;-7.86683;9.86157
160;2.90927;0.9162;-8.76233;10.6616
161;5.1455;0.922996;-8.68924;10.5954
162;3.19121;1.10507;-8.11376;10.2019
163;3.94806;0.956811;-8.36115;10.3011
164;2.91144;1.03257;-8.48805;10.5037
165;4.81738;0.914003;-8.77196;10.6691
166;13.2473;1.01163;-7.86683;9.86157
167;2.90927;0.9162;-8.76233;10.6616
168;5.1455;0.922996;-8.68924;10.5954
169;3.19121;1.10507;-8.11376;10.2019
170;3.94806;0.956811;-8.36115;10.3011
171;2.91144;1.03257;-8.48805;10.5037
172;4.81738;0.914003;-8.77196;10.6691
173;13.2473;1.01163;-7.86683;9.86157
174;2.90927;0.9162;-8.76233;10.6616
175;5.1455;0.922996;-8.68924;10.5954
176;3.19121;1.10507;-8.11376;10.2019
177;3.94806;0.956811;-8.36115;10.3011
178;2.91144;1.03257;-8.48805;10.5037
179;4.81738;0.914003;-8.77196;10.6691
180;13.2473;1.01163;-7.86683;9.86157
181;2.90927;0.9162;-8.76233;10.6616
182;5.1455;0.922996;-8.68924;10.5954
183;3.19121;1.10507;-8.11376;10.2019
184;3.94806;0.956811;-8.36115;10.3011
185;2.91144;1.03257;-8.48805;10.5037
186;4.81738;0.914003;-8.77196;10.6691
187;13.2473;1.01163;-7.86683;9.86157
188;2.90927;0.9162;-8.76233;10.6616
189;5.1455;0.922996;-8.68924;10.5954
190;3.19121;1.10507;-8.11376;10.2019
191;3.94806;0.956811;-8.36115;10.3011
192;2.91144;1.03257;-8.48805;10.5037
193;4.81738;0.914003;-8.77196;10.6691
194;13.2473;1.01163;-7.86683;9.86157
195;2.90927;0.9162;-8.76233;10.6616
196;5.1455;0.922996;-8.68924;10.5954
197;3.19121;1.10507;-8.11376;10.2019
198;3.94806;0.956811;-8.36115;10.3011
199;2.91144;1.03257;-8.48805;10.5037
200;4.81738;0.914003;-8.77196;10.6691
201;13.2473;1.01163;-7.86683;9.86157
202;2.90927;0.9162;-8.76233;10.6616
203;5.1455;0.922996;-8.68924;10.5954
204;3.19121;1.10507;-8.11376;10.2019
205;3.94806;0.956811;-8.36115;10.3011
206;2.91144;1.03257;-8.48805;10.5037
207;4.81738;0.914003;-8.77196;10.6691
208;13.2473;1.01163;-7.86683;9.86157
209;2.90927;0.9162;-8.76233;10.6616
210;5.1455;0.922996;-8.68924;10.5954
211;3.19121;1.10507;-8.11376;10.2019
212;3.94806;0.956811;-8.36115;10.3011
213;2.91144;1.03257;-8.48805;10.5037
214;4.81738;0.914003;-8.77196;10.6691
215;13.2473;1.01163;-7.86683;9.86157
216;2.90927;0.9162;-8.76233;10.6616
217;5.1455;0.922996;-8.68924;10.5954
218;3.19121;1.10507;-8.11376;10.2019
219;3.94806;0.956811;-8.36115;10.3011
220;2.91144;1.03257;-8.48805;10.5037
221;4.81738;0.914003;-8.77196;10.6691
222;13.2473;1.01163;-7.86683;9.86157
223;2.90927;0.9162;-8.76233;10.6616
224;5.1455;0.922996;-8.68924;10.5954
225;3.19121;1.10507;-8.11376;10.2019
226;3.94806;0.956811;-8.36115;10.3011
227;2.91144;1.03257;-8.48805;10.5037
228;4.81738;0.914003;-8.77196;10.6691
229;13.2473;1.01163;-7.86683;9.86157
230;2.90927;0.9162;-8.76233;10.6616
231;5.1455;0.922996;-8.68924;10.5954
232;3.19121;1.10507;-8.11376;10.2019
233;3.94806;0.956811;-8.36115;10.3011
234;2.91144;1.03257;-8.48805;10.5037
235;4.81738;0.914003;-8.77196;10.6691
236;13.2473;1.01163;-7.86683;9.86157
237;2.90927;0.9162;-8.76233;10.6616
238;5.1455;0.922996;-8.68924;10.5954
239;3.19121;1.10507;-8.11376;10.2019
240;3.94806;0.956811;-8.36115;10.3011
241;2.91144;1.03257;-8.48805;10.5037
242;4.81738;0.914003;-8.77196;10.6691
243;13.2473;1.01163;-7.86683;9.86157
244;2.90927;0.9162;-8.76233;10.6616
245;5.1455;0.922996;-8.68924;10.5954
246;3.19121;1.10507;-8.11376;10.2019
247;3.94806;0.956811;-8.36115;10.3011
248;2.91144;1.03257;-8.48805;10.5037
249;4.81738;0.914003;-8.77196;10.6691
250;13.2473;1.01163;-7.86683;9.86157
251;2.90927;0.9162;-8.76233;10.6616
252;5.1455;0.922996;-8.68924;10.5954
253;3.19121;1.10507;-8.11376;10.2019
254;3.94806;0.956811;-8.36115;10.3011
255;2.91144;1.03257;-8.48805;10.5037
256;4.81738;0.914003;-8.77196;10.6691
257;13.2473;1.01163;-7.86683;9.86157
258;2.90927;0.9162;-8.76233;10.6616
259;5.1455;0.922996;-8.68924;10.5954
260;3.19121;1.10507;-8.11376;10.2019
261;3.94806;0.956811;-8.36115;10.3011
262;2.91144;1.03257;-8.48805;10.5037
263;4.81738;0.914003;-8.77196;10.6691
264;13.2473;1.01163;-7.86683;9.86157
265;2.90927;0.9162;-8.76233;10.6616
266;5.1455;0.922996;-8.68924;10.5954
267;3.19121;1.10507;-8.11376;10.2019
268;3.94806;0.956811;-8.36115;10.3011
269;2.91144;1.03257;-8.48805;10.5037
270;4.81738;0.914003;-8.77196;10.6691
271;13.2473;1.01163;-7.86683;9.86157
272;2.90927;0.9162;-8.76233;10.6616
273;5.1455;0.922996;-8.68924;10.5954
274;3.19121;1.10507;-8.11376;10.2019
275;3.94806;0.956811;-8.36115;10.3011
276;2.91144;1.03257;-8.48805;10.5037
277;4.81738;0.914003;-8.77196;10.6691
278;13.2473;1.01163;-7.86683;9.86157
279;2.90927;0.9162;-8.76233;10.6616
280;5.1455;0.922996;-8.68924;10.5954
281;3.19121;1.10507;-8.11376;10.2019
282;3.94806;0.956811;-8.36115;10.3011
283;2.91144;1.03257;-8.48805;10.5037
284;4.81738;0.914003;-8.77196;10.6691
285;13.2473;1.01163;-7.86683;9.86157
286;2.90927;0.9162;-8.76233;10.6616
287;5.1455;0.922996;-8.68924;10.5954
288;3.19121;1.10507;-8.11376;10.2019
289;3.94806;0.956811;-8.36115;10.3011
290;2.91144;1.03257;-8.48805;10.5037
291;4.81738;0.914003;-8.77196;10.6691
292;13.2473;1.01163;-7.86683;9.86157
293;2.90927;0.9162;-8.76233;10.6616
294;5.1455;0.922996;-8.68924;10.5954
295;3.19121;1.10507;-8.11376;10.2019
296;3.94806;0.956811;-8.36115;10.3011
297;2.91144;1.03257;-8.48805;10.5037
298;4.81738;0.914003;-8.77196;10.6691
299;13.2473;1.01163;-7.86683;9.86157
300;2.90927;0.9162;-8.76233;10.6616
301;5.1455;0.922996;-8.68924;10.5954
302;3.19121;1.10507;-8.11376;10.2019
303;3.94806;0.956811;-8.36115;10.3011
304;2.91144;1.03257;-8.48805;10.5037
305;4.81738;0.914003;-8.77196;10.6691
306;13.2473;1.01163;-7.86683;9.86157
307;2.90927;0.9162;-8.76233;10.6616
308;5.1455;0.922996;-8.68924;10.5954
309;3.19121;1.10507;-8.11376;10.2019
310;3.94806;0.956811;-8.36115;10.3011
311;2.91144;1.03257;-8.48805;10.5037
312;4.81738;0.914003;-8.77196;10.6691
313;13.2473;1.01163;-7.86683;9.86157
314;2.90927;0.9162;-8.76233;10.6616
315;5.1455;0.922996;-8.68924;10.5954
316;3.19121;1.10507;-8.11376;10.2019
317;3.94806;0.956811;-8.36115;10.3011
318;2.91144;1.03257;-8.48805;10.5037
319;4.81738;0.914003;-8.77196;10.6691
320;13.2473;1.01163;-7.86683;9.86157
321;2.90927;0.9162;-8.76233;10.6616
322;5.1455;0.922996;-8.68924;10.5954
323;3.19121;1.10507;-8.11376;10.2019
324;3.94806;0.956811;-8.36115;10.3011
325;2.91144;1.03257;-8.48805;10.5037
326;4.81738;0.914003;-8.77196;10.6691
327;13.2473;1.01163;-7.86683;9.86157
328;2.90927;0.9162;-8.76233;10.6616
329;5.1455;0.922996;-8.68924;10.5954
330;3.19121;1.10507;-8.11376;10.2019
331;3.94806;0.956811;-8.36115;10.3011
332;2.91144;1.03257;-8.48805;10.5037
333;4.81738;0.914003;-8.77196;10.6691
334;13.2473;1.01163;-7.86683;9.86157
335;2.90927;0.9162;-8.76233;10.6616
336;5.1455;0.922996;-8.68924;10.5954
337;3.19121;1.10507;-8.11376;10.2019
338;3.94806;0.956811;-8.36115;10.3011
339;2.91144;1.03257;-8.48805;10.5037
340;4.81738;0.914003;-8.77196;10.6691
341;13.2473;1.01163;-7.86683;9.86157
342;2.90927;0.9162;-8.76233;10.6616
343;5.1455;0.922996;-8.68924;10.5954
344;3.19121;1.10507;-8.11376;10.2019
345;3.94806;0.956811;-8.36115;10.3011
346;2.91144;1.03257;-8.48805;10.5037
347;4.81738;0.914003;-8.77196;10.6691
348;13.2473;1.01163;-7.86683;9.86157
349;2.90927;0.9162;-8.76233;10.6616
350;5.1455;0.922996;-8.68924;10.5954
351;3.19121;1.10507;-8.11376;10.2019
352;3.94806;0.956811;-8.36115;10.3011
353;2.91144;1.03257;-8.48805;10.5037
354;4.81738;0.914003;-8.77196;10.6691
355;13.2473;1.01163;-7.86683;9.86157
356;2.90927;0.9162;-8.76233;10.6616
357;5.1455;0.922996;-8.68924;10.5954
358;3.19121;1.10507;-8.11376;10.2019
359;3.94806;0.956811;-8.36115;10.3011
360;2.91144;1.03257;-8.48805;10.5037
361;4.81738;0.914003;-8.77196;10.6691
362;13.2473;1.01163;-7.86683;9.86157
363;2.90927;0.9162;-8.76233;10.6616
364;5.1455;0.922996;-8.68924;10.5954
365;3.19121;1.10507;-8.11376;10.2019
366;3.94806;0.956811;-8.36115;10.3011
367;2.91144;1.03257;-8.48805;10.5037
368;4.81738;0.914003;-8.77196;10.6691
369;13.2473;1.01163;-7.86683;9.86157
370;2.90927;0.9162;-8.76233;10.6616
371;5.1455;0.922996;-8.68924;10.5954
372;3.19121;1.10507;-8.11376;10.2019
373;3.94806;0.956811;-8.36115;10.3011
374;2.91144;1.03257;-8.48805;10.5037
375;4.81738;0.914003;-8.77196;10.6691
376;13.2473;1.01163;-7.86683;9.86157
377;2.90927;0.9162;-8.76233;10.6616
378;5.1455;0.922996;-8.68924;10.5954
379;3.19121;1.10507;-8.11376;10.2019
380;3.94806;0.956811;-8.36115;10.3011
381;2.91144;1.03257;-8.48805;10.5037
382;4.81738;0.914003;-8.77196;10.6691
383;13.2473;1.01163;-7.86683;9.86157
384;2.90927;0.9162;-8.76233;10.6616
385;5.1455;0.922996;-8.68924;10.5954
386;3.19121;1.10507;-8.11376;10.2019
387;3.94806;0.956811;-8.36115;10.3011
388;2.91144;1.03257;-8.48805;10.5037
389;4.81738;0.914003;-8.77196;10.6691
390;13.2473;1.01163;-7.86683;9.86157
391;2.90927;0.9162;-8.76233;10.6616
392;5.1455;0.922996;-8.68924;10.5954
393;3.19121;1.10507;-8.11376;10.2019
394;3.94806;0.956811;-8.36115;10.3011
395;2.91144;1.03257;-8.48805;10.5037
396;4.81738;0.914003;-8.77196;10.6691
397;13.2473;1.01163;-7.86683;9.86157
398;2.90927;0.9162;-8.76233;10.6616
399;5.1455;0.922996;-8.68924;10.5954
400;3.19121;1.10507;-8.11376;10.2019
401;3.94806;0.956811;-8.36115;10.3011
402;2.91144;1.03257;-8.48805;10.5037
403;4.81738;0.914003;-8.77196;10.6691
404;13.2473;1.01163;-7.86683;9.86157
405;2.90927;0.9162;-8.76233;10.6616
406;5.1455;0.922996;-8.68924;10.5954
407;3.19121;1.10507;-8.11376;10.2019
408;3.94806;0.956811;-8.36115;10.3011
409;2.91144;1.03257;-8.48805;10.5037
410;4.81738;0.914003;-8.77196;10.6691
411;13.2473;1.01163;-7.86683;9.86157
412;2.90927;0.9162;-8.76233;10.6616
413;5.1455;0.922996;-8.68924;10.5954
414;3.19121;1.10507;-8.11376;10.2019
415;3.94806;0.956811;-8.36115;10.3011
416;2.91144;1.03257;-8.48805;10.5037
417;4.81738;0.914003;-8.77196;10.6691
418;13.2473;1.01163;-7.86683;9.86157
419;2.90927;0.9162;-8.76233;10.6616
420;5.1455;0.922996;-8.68924;10.5954
421;3.19121;1.10507;-8.11376;10.2019
422;3.94806;0.956811;-8.36115;10.3011
423;2.91144;1.03257;-8.48805;10.5037
424;4.81738;0.914003;-8.77196;10.6691
425;13.2473;1.01163;-7.86683;9.86157
426;2.90927;0.9162;-8.76233;10.6616
427;5.1455;0.922996;-8.68924;10.5954
428;3.19121;1.10507;-8.11376;10.2019
429;3.94806;0.956811;-8.36115;10.3011
430;2.91144;1.03257;-8.48805;10.5037
431;4.81738;0.914003;-8.77196;10.6691
432;13.2473;1.01163;-7.86683;9.86157
433;2.90927;0.9162;-8.76233;10.6616
434;5.1455;0.922996;-8.68924;10.5954
435;3.19121;1.10507;-8.11376;10.2019
436;3.94806;0.956811;-8.36115;10.3011
437;2.91144;1.03257;-8.48805;10.5037
438;4.81738;0.914003;-8.77196;10.6691
439;13.2473;1.01163;-7.86683;9.86157
440;2.90927;0.9162;-8.76233;10.6616
441;5.1455;0.922996;-8.68924;10.5954
442;3.19121;1.10507;-8.11376;10.2019
443;3.94806;0.956811;-8.36115;10.3011
444;2.91144;1.03257;-8.48805;10.5037
445;4.81738;0.914003;-8.77196;10.6691
446;13.2473;1.01163;-7.86683;9.86157
447;2.90927;0.9162;-8.76233;10.6616
448;5.1455;0.922996;-8.68924;10.5954
449;3.19121;1.10507;-8.11376;10.2019
450;3.94806;0.956811;-8.36115;10.3011
451;2.91144;1.03257;-8.48805;10.5037
452;4.81738;0.914003;-8.77196;10.6691
453;13.2473;1.01163;-7.86683;9.86157
454;2.90927;0.9162;-8.76233;10.6616
455;5.1455;0.922996;-8.68924;10.5954
456;3.19121;1.10507;-8.11376;10.2019
457;3.94806;0.956811;-8.36115;10.3011
458;2.91144;1.03257;-8.48805;10.5037
459;4.81738;0.914003;-8.77196;10.6691
460;13.2473;1.01163;-7.86683;9.86157
461;2.90927;0.9162;-8.76233;10.6616
462;5.1455;0.922996;-8.68924;10.5954
463;3.19121;1.10507;-8.11376;10.2019
464;3.94806;0.956811;-8.36115;10.3011
465;2.91144;1.03257;-8.48805;10.5037
466;4.81738;0.914003;-8.77196;10.6691
467;13.2473;1.01163;-7.86683;9.86157
468;2.90927;0.9162;-8.76233;10.6616
469;5.1455;0.922996;-8.68924;10.5954
470;3.19121;1.10507;-8.11376;10.2019
471;3.94806;0.956811;-8.36115;10.3011
472;2.91144;1.03257;-8.48805;10.5037
473;4.81738;0.914003;-8.77196;10.6691
474;13.2473;1.01163;-7.86683;9.86157
475;2.90927;0.9162;-8.76233;10.6616
476;5.1455;0.922996;-8.68924;10.5954
477;3.19121;1.10507;-8.11376;10.2019
478;3.94806;0.956811;-8.36115;10.3011
479;2.91144;1.03257;-8.48805;10.5037
480;4.81738;0.914003;-8.77196;10.6691
481;13.2473;1.01163;-7.86683;9.86157
482;2.90927;0.9162;-8.76233;10.6616
483;5.1455;0.922996;-8.68924;10.5954
484;3.19121;1.10507;-8.11376;10.2019
485;3.94806;0.956811;-8.36115;10.3011
486;2.91144;1.03257;-8.48805;10.5037
487;4.81738;0.914003;-8.77196;10.6691
488;13.2473;1.01163;-7.86683;9.86157
489;2.90927;0.9162;-8.76233;10.6616
490;5.1455;0.922996;-8.68924;10.5954
491;3.19121;1.10507;-8.11376;10.2019
492;3.94806;0.956811;-8.36115;10.3011
493;2.91144;1.03257;-8.48805;10.5037
494;4.81738;0.914003;-8.77196;10.6691
495;13.2473;1.01163;-7.86683;9.86157
496;2.90927;0.9162;-8.76233;10.6616
497;5.1455;0.922996;-8.68924;10.5954
498;3.19121;1.10507;-8.11376;10.2019
499;3.94806;0.956811;-8.36115;10.3011
500;2.91144;1.03257;-8.48805;10.5037
501;4.81738;0.914003;-8.77196;10.6691
502;13.2473;1.01163;-7.86683;9.86157
503;2.90927;0.9162;-8.76233;10.6616
504;5.1455;0.922996;-8.68924;10.5954
505;3.19121;1.10507;-8.11376;10.2019
506;3.94806;0.956811;-8.36115;10.3011
507;2.91144;1.03257;-8.48805;10.5037
508;4.81738;0.914003;-8.77196;10.6691
509;13.2473;1.01163;-7.86683;9.86157
510;2.90927;0.9162;-8.76233;10.6616
511;5.1455;0.922996;-8.68924;10.5954
512;3.19121;1.10507;-8.11376;10.2019
513;3.94806;0.956811;-8.36115;10.3011
514;2.91144;1.03257;-8.48805;10.5037
515;4.81738;0.914003;-8.77196;10.6691
516;13.2473;1.01163;-7.86683;9.86157
517;2.90927;0.9162;-8.76233;10.6616
518;5.1455;0.922996;-8.68924;10.5954
519;3.19121;1.10507;-8.11376;10.2019
520;3.94806;0.956811;-8.36115;10.3011
521;2.91144;1.03257;-8.48805;10.5037
522;4.81738;0.914003;-8.77196;10.6691
523;13.2473;1.01163;-7.86683;9.86157
524;2.90927;0.9162;-8.76233;10.6616
525;5.1455;0.922996;-8.68924;10.5954
526;3.19121;1.10507;-8.11376;10.2019
527;3.94806;0.956811;-8.36115;10.3011
528;2.91144;1.03257;-8.48805;10.5037
529;4.81738;0.914003;-8.77196;10.6691
530;13.2473;1.01163;-7.86683;9.86157
531;2.90927;0.9162;-8.76233;10.6616
532;5.1455;0.922996;-8.68924;10.5954
533;3.19121;1.10507;-8.11376;10.2019
534;3.94806;0.956811;-8.36115;10.3011
535;2.91144;1.03257;-8.48805;10.5037
536;4.81738;0.914003;-8.77196;10.6691
537;13.2473;1.01163;-7.86683;9.86157
538;2.90927;0.9162;-8.76233;10.6616
539;5.1455;0.922996;-8.68924;10.5954
540;3.19121;1.10507;-8.11376;10.2019
541;3.94806;0.956811;-8.36115;10.3011
542;2.91144;1.03257;-8.48805;10.5037
543;4.81738;0.914003;-8.77196;10.6691
544;13.2473;1.01163;-7.86683;9.86157
545;2.90927;0.9162;-8.76233;10.6616
546;5.1455;0.922996;-8.68924;10.5954
547;3.19121;1.10507;-8.11376;10.2019
548;3.94806;0.956811;-8.36115;10.3011
549;2.91144;1.03257;-8.48805;10.5037
550;4.81738;0.914003;-8.77196;10.6691
551;13.2473;1.01163;-7.86683;9.86157
552;2.90927;0.9162;-8.76233;10.6616
553;5.1455;0.922996;-8.68924;10.5954
554;3.19121;1.10507;-8.11376;10.2019
555;3.94806;0.956811;-8.36115;10.3011
556;2.91144;1.03257;-8.48805;10.5037
557;4.81738;0.914003;-8.77196;10.6691
558;13.2473;1.01163;-7.86683;9.86157
559;2.90927;0.9162;-8.76233;10.6616
560;5.1455;0.922996;-8.68924;10.5954
561;3.19121;1.10507;-8.11376;10.2019
562;3.94806;0.956811;-8.36115;10.3011
563;2.91144;1.03257;-8.48805;10.5037
564;4.81738;0.914003;-8.77196;10.6691
565;13.2473;1.01163;-7.86683;9.86157
566;2.90927;0.9162;-8.76233;10.6616
567;5.1455;0.922996;-8.68924;10.5954
568;3.19121;1.10507;-8.11376;10.2019
569;3.94806;0.956811;-8.36115;10.3011
570;2.91144;1.03257;-8.48805;10.5037
571;4.81738;0.914003;-8.77196;10.6691
572;13.2473;1.01163;-7.86683;9.86157
573;2.90927;0.9162;-8.76233;10.6616
574;5.1455;0.922996;-8.68924;10.5954
575;3.19121;1.10507;-8.11376;10.2019
576;3.94806;0.956811;-8.36115;10.3011
577;2.91144;1.03257;-8.48805;10.5037
578;4.81738;0.914003;-8.77196;10.6691
579;13.2473;1.01163;-7.86683;9.86157
580;2.90927;0.9162;-8.76233;10.6616
581;5.1455;0.922996;-8.68924;10.5954
582;3.19121;1.10507;-8.11376;10.2019
583;3.94806;0.956811;-8.36115;10.3011
584;2.91144;1.03257;-8.48805;10.5037
585;4.81738;0.914003;-8.77196;10.6691
586;13.2473;1.01163;-7.86683;9.86157
587;2.90927;0.9162;-8.76233;10.6616
588;5.1455;0.922996;-8.68924;10.5954
589;3.19121;1.10507;-8.11376;10.2019
590;3.94806;0.956811;-8.36115;10.3011
591;2.91144;1.03257;-8.48805;10.5037
592;4.81738;0.914003;-8.77196;10.6691
593;13.2473;1.01163;-7.86683;9.86157
594;2.90927;0.9162;-8.76233;10.6616
595;5.1455;0.922996;-8.68924;10.5954
596;3.19121;1.10507;-8.11376;10.2019
597;3.94806;0.956811;-8.36115;10.3011
598;2.91144;1.03257;-8.48805;10.5037
599;4.81738;0.914003;-8.77196;10.6691
600;13.2473;1.01163;-7.86683;9.86157
601;2.90927;0.9162;-8.76233;10.6616
602;5.1455;0.922996;-8.68924;10.5954
603;3.19121;1.10507;-8.11376;10.2019
604;3.94806;0.956811;-8.36115;10.3011
605;2.91144;1.03257;-8.48805;10.5037
