Epoch;ErrorScore;w1;b1;b2
119;36.1851;9.21937;-0.476522;7.30461
120;21.2531;7.81377;-1.96507;6.3836
121;9.50543;7.8178;-2.35077;6.47846
122;26.6979;9.35589;-1.08728;7.55092
123;18.5347;7.93177;-2.50658;6.59221
124;27.7459;10.0058;-0.405786;8.0531
125;22.295;9.78353;-0.102647;7.8166
126;36.1851;9.30377;-0.476522;7.30461
127;21.2531;7.89817;-1.96507;6.3836
128;9.50543;7.9022;-2.35077;6.47846
129;26.6979;9.44029;-1.08728;7.55092
130;18.5347;8.01617;-2.50658;6.5922
131;27.7459;10.0902;-0.405786;8.05309
132;22.295;9.86793;-0.102647;7.8166
133;36.1851;9.38817;-0.476522;7.30461
134;21.2531;7.98257;-1.96507;6.38359
135;9.50544;7.9866;-2.35077;6.47846
136;26.6979;9.52469;-1.08728;7.55092
137;18.5347;8.10057;-2.50658;6.5922
138;27.7459;10.1746;-0.405786;8.05309
139;22.295;9.95233;-0.102647;7.8166
140;36.1851;9.47257;-0.476522;7.30461
141;21.2531;8.06696;-1.96507;6.38359
142;9.50544;8.071;-2.35077;6.47846
143;26.6979;9.60909;-1.08728;7.55092
144;18.5347;8.18497;-2.50658;6.5922
145;27.7459;10.259;-0.405786;8.05309
146;22.295;10.0367;-0.102647;7.81659
147;36.1851;9.55697;-0.476522;7.30461
148;21.2531;8.15136;-1.96507;6.38359
149;9.50544;8.1554;-2.35077;6.47846
150;26.6979;9.69349;-1.08728;7.55092
151;18.5347;8.26937;-2.50658;6.5922
152;27.7459;10.3434;-0.405786;8.05309
153;22.295;10.1211;-0.102647;7.81659
154;36.1851;9.64137;-0.476522;7.3046
155;21.2531;8.23577;-1.96507;6.38359
156;9.50544;8.2398;-2.35077;6.47846
157;26.6979;9.77789;-1.08728;7.55092
158;18.5347;8.35377;-2.50658;6.5922
159;27.7459;10.4278;-0.405786;8.05308
160;22.295;10.2055;-0.102647;7.81659
161;36.1851;9.72577;-0.476522;7.3046
162;21.2531;8.32017;-1.96507;6.38359
163;9.50544;8.3242;-2.35077;6.47846
164;26.6979;9.86229;-1.08728;7.55092
165;18.5347;8.43817;-2.50658;6.59219
166;27.7459;10.5122;-0.405786;8.05308
167;22.295;10.2899;-0.102647;7.81659
168;36.1851;9.81017;-0.476522;7.3046
169;21.2531;8.40457;-1.96507;6.38359
170;9.50544;8.4086;-2.35077;6.47846
171;26.6979;9.94669;-1.08728;7.55092
172;18.5347;8.52257;-2.50658;6.59219
173;27.7459;10.5966;-0.405786;8.05308
174;22.295;10.3743;-0.102647;7.81659
175;36.1851;9.89457;-0.476522;7.3046
176;21.2531;8.48897;-1.96507;6.38359
177;9.50544;8.49301;-2.35077;6.47846
178;26.6979;10.0311;-1.08728;7.55092
179;18.5347;8.60697;-2.50658;6.59219
180;27.7459;10.681;-0.405786;8.05308
181;22.295;10.4587;-0.102647;7.81659
182;36.1851;9.97898;-0.476522;7.3046
183;21.2531;8.57337;-1.96507;6.38359
184;9.50544;8.57741;-2.35077;6.47846
185;26.6979;10.1155;-1.08728;7.55092
186;18.5347;8.69138;-2.50658;6.59219
187;27.7459;10.7654;-0.405786;8.05308
188;22.295;10.5431;-0.102647;7.81659
189;36.1851;10.0634;-0.476522;7.3046
190;21.2531;8.65778;-1.96507;6.38358
191;9.50544;8.66181;-2.35077;6.47846
192;26.6979;10.1999;-1.08728;7.55092
193;18.5347;8.77578;-2.50658;6.59219
194;27.7459;10.8498;-0.405786;8.05308
195;22.295;10.6275;-0.102647;7.81659
196;36.1851;10.1478;-0.476522;7.3046
197;21.2531;8.74218;-1.96507;6.38358
198;9.50544;8.74622;-2.35077;6.47845
199;26.6979;10.2843;-1.08728;7.55091
200;18.5347;8.86018;-2.50658;6.59219
201;27.7459;10.9342;-0.405786;8.05308
202;22.295;10.7119;-0.102647;7.81658
203;36.1851;10.2322;-0.476522;7.3046
204;21.2531;8.82658;-1.96507;6.38358
205;9.50544;8.83062;-2.35077;6.47845
206;26.6979;10.3687;-1.08728;7.55091
207;18.5347;8.94459;-2.50658;6.59219
208;27.7459;11.0186;-0.405786;8.05308
209;22.295;10.7964;-0.102647;7.81658
210;36.1851;10.3166;-0.476522;7.3046
211;21.2531;8.91099;-1.96507;6.38358
212;9.50544;8.91503;-2.35077;6.47845
213;26.6979;10.4531;-1.08728;7.55091
214;18.5347;9.02899;-2.50658;6.59219
215;27.7459;11.103;-0.405786;8.05307
216;22.295;10.8808;-0.102647;7.81658
217;36.1851;10.401;-0.476522;7.3046
218;21.2531;8.99539;-1.96507;6.38358
219;9.50544;8.99943;-2.35077;6.47845
220;26.6979;10.5375;-1.08728;7.55091
221;18.5347;9.11339;-2.50658;6.59219
222;27.7459;11.1874;-0.405786;8.05307
223;22.295;10.9652;-0.102647;7.81658
224;36.1851;10.4854;-0.476522;7.3046
225;21.2531;9.0798;-1.96507;6.38358
226;9.50544;9.08384;-2.35077;6.47845
227;26.6979;10.6219;-1.08728;7.55091
228;18.5347;9.1978;-2.50658;6.59218
229;27.7459;11.2718;-0.405786;8.05307
230;22.295;11.0496;-0.102647;7.81658
231;36.1851;10.5698;-0.476522;7.30459
232;21.2531;9.1642;-1.96507;6.38358
233;9.50544;9.16824;-2.35077;6.47845
234;26.6979;10.7063;-1.08728;7.55091
235;18.5347;9.2822;-2.50658;6.59218
236;27.7459;11.3562;-0.405786;8.05307
237;22.295;11.134;-0.102647;7.81658
238;36.1851;10.6542;-0.476522;7.30459
239;21.2531;9.24861;-1.96507;6.38358
240;9.50544;9.25265;-2.35077;6.47845
241;26.6979;10.7907;-1.08728;7.55091
242;18.5347;9.36661;-2.50658;6.59218
243;27.7459;11.4407;-0.405786;8.05307
244;22.295;11.2184;-0.102647;7.81658
245;36.1851;10.7386;-0.476522;7.30459
246;21.2531;9.33301;-1.96507;6.38358
247;9.50544;9.33705;-2.35077;6.47845
248;26.6979;10.8751;-1.08728;7.55091
249;18.5347;9.45101;-2.50658;6.59218
250;27.7459;11.5251;-0.405786;8.05307
251;22.295;11.3028;-0.102647;7.81658
252;36.1851;10.823;-0.476522;7.30459
253;21.2531;9.41742;-1.96507;6.38358
254;9.50544;9.42146;-2.35077;6.47845
255;26.6979;10.9596;-1.08728;7.55091
256;18.5347;9.53542;-2.50658;6.59218
257;27.7459;11.6095;-0.405786;8.05307
258;22.295;11.3872;-0.102647;7.81658
259;36.1851;10.9074;-0.476522;7.30459
260;21.2531;9.50182;-1.96507;6.38358
261;9.50544;9.50586;-2.35077;6.47845
262;26.6979;11.044;-1.08728;7.55091
263;18.5347;9.61983;-2.50658;6.59218
264;27.7459;11.6939;-0.405786;8.05307
265;22.295;11.4716;-0.102647;7.81658
266;36.1851;10.9918;-0.476522;7.30459
267;21.2531;9.58623;-1.96507;6.38358
268;9.50544;9.59027;-2.35077;6.47845
269;26.6979;11.1284;-1.08728;7.55091
270;18.5347;9.70423;-2.50658;6.59218
271;27.7459;11.7783;-0.405786;8.05307
272;22.295;11.556;-0.102647;7.81658
273;36.1851;11.0762;-0.476522;7.30459
274;21.2531;9.67064;-1.96507;6.38358
275;9.50544;9.67468;-2.35077;6.47845
276;26.6979;11.2128;-1.08728;7.55091
277;18.5347;9.78864;-2.50658;6.59218
278;27.7459;11.8627;-0.405786;8.05307
279;22.295;11.6404;-0.102647;7.81658
280;36.1851;11.1606;-0.476522;7.30459
281;21.2531;9.75504;-1.96507;6.38358
282;9.50544;9.75908;-2.35077;6.47845
283;26.6979;11.2972;-1.08728;7.55091
284;18.5347;9.87305;-2.50658;6.59218
285;27.7459;11.9471;-0.405786;8.05307
286;22.295;11.7248;-0.102647;7.81658
287;36.1851;11.2451;-0.476522;7.30459
288;21.2531;9.83945;-1.96507;6.38358
289;9.50544;9.84349;-2.35077;6.47845
290;26.6979;11.3816;-1.08728;7.55091
291;18.5347;9.95745;-2.50658;6.59218
292;27.7459;12.0315;-0.405786;8.05307
293;22.295;11.8092;-0.102647;7.81658
294;36.1851;11.3295;-0.476522;7.30459
295;21.2531;9.92386;-1.96507;6.38358
296;9.50544;9.9279;-2.35077;6.47845
297;26.6979;11.466;-1.08728;7.55091
298;18.5347;10.0419;-2.50658;6.59218
299;27.7459;12.1159;-0.405786;8.05307
300;22.295;11.8936;-0.102647;7.81658
301;36.1851;11.4139;-0.476522;7.30459
302;21.2531;10.0083;-1.96507;6.38358
303;9.50544;10.0123;-2.35077;6.47845
304;26.6979;11.5504;-1.08728;7.55091
305;18.5347;10.1263;-2.50658;6.59218
306;27.7459;12.2003;-0.405786;8.05307
307;22.295;11.978;-0.102647;7.81658
308;36.1851;11.4983;-0.476522;7.30459
309;21.2531;10.0927;-1.96507;6.38358
310;9.50544;10.0967;-2.35077;6.47845
311;26.6979;11.6348;-1.08728;7.55091
312;18.5347;10.2107;-2.50658;6.59218
313;27.7459;12.2847;-0.405786;8.05307
314;22.295;12.0624;-0.102647;7.81658
315;36.1851;11.5827;-0.476522;7.30459
316;21.2531;10.1771;-1.96507;6.38358
317;9.50544;10.1811;-2.35077;6.47845
318;26.6979;11.7192;-1.08728;7.55091
319;18.5347;10.2951;-2.50658;6.59218
320;27.7459;12.3691;-0.405786;8.05307
321;22.295;12.1468;-0.102647;7.81658
322;36.1851;11.6671;-0.476522;7.30459
323;21.2531;10.2615;-1.96507;6.38358
324;9.50544;10.2655;-2.35077;6.47845
325;26.6979;11.8036;-1.08728;7.55091
326;18.5347;10.3795;-2.50658;6.59218
327;27.7459;12.4535;-0.405786;8.05307
328;22.295;12.2313;-0.102647;7.81658
329;36.1851;11.7515;-0.476522;7.30459
330;21.2531;10.3459;-1.96507;6.38358
331;9.50544;10.3499;-2.35077;6.47845
332;26.6979;11.888;-1.08728;7.55091
333;18.5347;10.4639;-2.50658;6.59218
334;27.7459;12.5379;-0.405786;8.05307
335;22.295;12.3157;-0.102647;7.81658
336;36.1851;11.8359;-0.476522;7.30459
337;21.2531;10.4303;-1.96507;6.38358
338;9.50544;10.4343;-2.35077;6.47845
339;26.6979;11.9724;-1.08728;7.55091
340;18.5347;10.5483;-2.50658;6.59218
341;27.7459;12.6223;-0.405786;8.05307
342;22.295;12.4001;-0.102647;7.81658
343;36.1851;11.9203;-0.476522;7.30459
344;21.2531;10.5147;-1.96507;6.38358
345;9.50544;10.5187;-2.35077;6.47845
346;26.6979;12.0568;-1.08728;7.55091
347;18.5347;10.6327;-2.50658;6.59218
348;27.7459;12.7068;-0.405786;8.05307
349;22.295;12.4845;-0.102647;7.81658
350;36.1851;12.0047;-0.476522;7.30459
351;21.2531;10.5991;-1.96507;6.38358
352;9.50544;10.6032;-2.35077;6.47845
353;26.6979;12.1412;-1.08728;7.55091
354;18.5347;10.7171;-2.50658;6.59218
355;27.7459;12.7912;-0.405786;8.05306
356;22.295;12.5689;-0.102647;7.81658
357;36.1851;12.0891;-0.476522;7.30459
358;21.2531;10.6835;-1.96507;6.38358
359;9.50545;10.6876;-2.35077;6.47845
360;26.6979;12.2257;-1.08728;7.55091
361;18.5347;10.8015;-2.50658;6.59218
362;27.7459;12.8756;-0.405786;8.05306
363;22.295;12.6533;-0.102647;7.81658
364;36.1851;12.1735;-0.476522;7.30459
365;21.2531;10.7679;-1.96507;6.38358
366;9.50545;10.772;-2.35077;6.47845
367;26.6979;12.3101;-1.08728;7.55091
368;18.5347;10.8859;-2.50658;6.59218
369;27.7459;12.96;-0.405786;8.05306
370;22.295;12.7377;-0.102647;7.81658
371;36.1851;12.2579;-0.476522;7.30459
372;21.2531;10.8523;-1.96507;6.38358
373;9.50545;10.8564;-2.35077;6.47845
374;26.6979;12.3945;-1.08728;7.55091
375;18.5347;10.9703;-2.50658;6.59218
376;27.7459;13.0444;-0.405786;8.05306
377;22.295;12.8221;-0.102647;7.81658
378;36.1851;12.3423;-0.476522;7.30459
379;21.2531;10.9367;-1.96507;6.38358
380;9.50545;10.9408;-2.35077;6.47845
381;26.6979;12.4789;-1.08728;7.55091
382;18.5347;11.0547;-2.50658;6.59218
383;27.7459;13.1288;-0.405786;8.05306
384;22.295;12.9065;-0.102647;7.81658
385;36.1851;12.4268;-0.476522;7.30459
386;21.2531;11.0211;-1.96507;6.38358
387;9.50545;11.0252;-2.35077;6.47845
388;26.6979;12.5633;-1.08728;7.55091
389;18.5347;11.1392;-2.50658;6.59218
390;27.7459;13.2132;-0.405786;8.05306
391;22.295;12.9909;-0.102647;7.81658
392;36.1851;12.5112;-0.476522;7.30459
393;21.2531;11.1056;-1.96507;6.38358
394;9.50545;11.1096;-2.35077;6.47845
395;26.6979;12.6477;-1.08728;7.55091
396;18.5347;11.2236;-2.50658;6.59218
397;27.7459;13.2976;-0.405786;8.05306
398;22.295;13.0753;-0.102647;7.81658
399;36.1851;12.5956;-0.476522;7.30459
400;21.2531;11.19;-1.96507;6.38358
401;9.50545;11.194;-2.35077;6.47845
402;26.6979;12.7321;-1.08728;7.55091
403;18.5347;11.308;-2.50658;6.59218
404;27.7459;13.382;-0.405786;8.05306
405;22.295;13.1597;-0.102647;7.81658
406;36.1851;12.68;-0.476522;7.30459
407;21.2531;11.2744;-1.96507;6.38358
408;9.50545;11.2784;-2.35077;6.47845
409;26.6979;12.8165;-1.08728;7.55091
410;18.5347;11.3924;-2.50658;6.59218
411;27.7459;13.4664;-0.405786;8.05306
412;22.295;13.2441;-0.102647;7.81658
413;36.1851;12.7644;-0.476522;7.30459
414;21.2531;11.3588;-1.96507;6.38358
415;9.50545;11.3628;-2.35077;6.47845
416;26.6979;12.9009;-1.08728;7.55091
417;18.5347;11.4768;-2.50658;6.59218
418;27.7459;13.5508;-0.405786;8.05306
419;22.295;13.3286;-0.102647;7.81658
420;36.1851;12.8488;-0.476522;7.30459
421;21.2531;11.4432;-1.96507;6.38358
422;9.50545;11.4472;-2.35077;6.47845
423;26.6979;12.9853;-1.08728;7.55091
424;18.5347;11.5612;-2.50658;6.59218
425;27.7459;13.6352;-0.405786;8.05306
426;22.295;13.413;-0.102647;7.81658
427;36.1851;12.9332;-0.476522;7.30459
428;21.2531;11.5276;-1.96507;6.38358
429;9.50545;11.5316;-2.35077;6.47845
430;26.6979;13.0697;-1.08728;7.55091
431;18.5347;11.6456;-2.50658;6.59218
432;27.7459;13.7196;-0.405786;8.05306
433;22.295;13.4974;-0.102647;7.81658
434;36.1851;13.0176;-0.476522;7.30459
435;21.2531;11.612;-1.96507;6.38358
436;9.50545;11.616;-2.35077;6.47845
437;26.6979;13.1541;-1.08728;7.55091
438;18.5347;11.73;-2.50658;6.59218
439;27.7459;13.804;-0.405786;8.05306
440;22.295;13.5818;-0.102647;7.81658
441;36.1851;13.102;-0.476522;7.30459
442;21.2531;11.6964;-1.96507;6.38358
443;9.50545;11.7005;-2.35077;6.47845
444;26.6979;13.2385;-1.08728;7.55091
445;18.5347;11.8144;-2.50658;6.59218
446;27.7459;13.8885;-0.405786;8.05306
447;22.295;13.6662;-0.102647;7.81658
448;36.1851;13.1864;-0.476522;7.30459
449;21.2531;11.7808;-1.96507;6.38358
450;9.50545;11.7849;-2.35077;6.47845
451;26.6979;13.323;-1.08728;7.55091
452;18.5347;11.8988;-2.50658;6.59218
453;27.7459;13.9729;-0.405786;8.05306
454;22.295;13.7506;-0.102647;7.81658
455;36.1851;13.2708;-0.476522;7.30459
456;21.2531;11.8652;-1.96507;6.38358
457;9.50545;11.8693;-2.35077;6.47845
458;26.6979;13.4074;-1.08728;7.55091
459;18.5347;11.9832;-2.50658;6.59218
460;27.7459;14.0573;-0.405786;8.05306
461;22.295;13.835;-0.102647;7.81658
462;36.1851;13.3552;-0.476522;7.30459
463;21.2531;11.9496;-1.96507;6.38358
464;9.50545;11.9537;-2.35077;6.47845
465;26.6979;13.4918;-1.08728;7.55091
466;18.5347;12.0676;-2.50658;6.59218
467;27.7459;14.1417;-0.405786;8.05306
468;22.295;13.9194;-0.102647;7.81658
469;36.1851;13.4396;-0.476522;7.30459
470;21.2531;12.034;-1.96507;6.38358
471;9.50545;12.0381;-2.35077;6.47845
472;26.6979;13.5762;-1.08728;7.55091
473;18.5347;12.152;-2.50658;6.59218
474;27.7459;14.2261;-0.405786;8.05306
475;22.295;14.0038;-0.102647;7.81658
476;36.1851;13.5241;-0.476522;7.30459
477;21.2531;12.1185;-1.96507;6.38358
478;9.50545;12.1225;-2.35077;6.47845
479;26.6979;13.6606;-1.08728;7.55091
480;18.5347;12.2365;-2.50658;6.59218
481;27.7459;14.3105;-0.405786;8.05306
482;22.295;14.0882;-0.102647;7.81658
483;36.1851;13.6085;-0.476522;7.30459
484;21.2531;12.2029;-1.96507;6.38358
485;9.50545;12.2069;-2.35077;6.47845
486;26.6979;13.745;-1.08728;7.55091
487;18.5347;12.3209;-2.50658;6.59218
488;27.7459;14.3949;-0.405786;8.05306
489;22.295;14.1726;-0.102647;7.81658
490;36.1851;13.6929;-0.476522;7.30459
491;21.2531;12.2873;-1.96507;6.38358
492;9.50545;12.2913;-2.35077;6.47845
493;26.6979;13.8294;-1.08728;7.55091
494;18.5347;12.4053;-2.50658;6.59218
495;27.7459;14.4793;-0.405786;8.05306
496;22.295;14.257;-0.102647;7.81658
497;36.1851;13.7773;-0.476522;7.30459
498;21.2531;12.3717;-1.96507;6.38358
499;9.50545;12.3757;-2.35077;6.47845
500;26.6979;13.9138;-1.08728;7.55091
501;18.5347;12.4897;-2.50658;6.59218
502;27.7459;14.5637;-0.405786;8.05306
503;22.295;14.3414;-0.102647;7.81658
504;36.1851;13.8617;-0.476522;7.30459
505;21.2531;12.4561;-1.96507;6.38358
506;9.50545;12.4601;-2.35077;6.47845
507;26.6979;13.9982;-1.08728;7.55091
508;18.5347;12.5741;-2.50658;6.59218
509;27.7459;14.6481;-0.405786;8.05306
510;22.295;14.4259;-0.102647;7.81658
511;36.1851;13.9461;-0.476522;7.30459
512;21.2531;12.5405;-1.96507;6.38358
513;9.50545;12.5445;-2.35077;6.47845
514;26.6979;14.0826;-1.08728;7.55091
515;18.5347;12.6585;-2.50658;6.59218
516;27.7459;14.7325;-0.405786;8.05306
517;22.295;14.5103;-0.102647;7.81658
518;36.1851;14.0305;-0.476522;7.30459
519;21.2531;12.6249;-1.96507;6.38358
520;9.50545;12.6289;-2.35077;6.47845
521;26.6979;14.167;-1.08728;7.55091
522;18.5347;12.7429;-2.50658;6.59218
523;27.7459;14.8169;-0.405786;8.05306
524;22.295;14.5947;-0.102647;7.81658
525;36.1851;14.1149;-0.476522;7.30459
526;21.2531;12.7093;-1.96507;6.38358
527;9.50545;12.7133;-2.35077;6.47845
528;26.6979;14.2514;-1.08728;7.55091
529;18.5347;12.8273;-2.50658;6.59218
530;27.7459;14.9014;-0.405786;8.05306
531;22.295;14.6791;-0.102647;7.81658
532;36.1851;14.1993;-0.476522;7.30459
533;21.2531;12.7937;-1.96507;6.38358
534;9.50545;12.7978;-2.35077;6.47845
535;26.6979;14.3358;-1.08728;7.55091
536;18.5347;12.9117;-2.50658;6.59218
537;27.7459;14.9858;-0.405786;8.05306
538;22.295;14.7635;-0.102647;7.81658
539;36.1851;14.2837;-0.476522;7.30459
540;21.2531;12.8781;-1.96507;6.38358
541;9.50545;12.8822;-2.35077;6.47845
542;26.6979;14.4203;-1.08728;7.55091
543;18.5347;12.9961;-2.50658;6.59218
544;27.7459;15.0702;-0.405786;8.05306
545;22.295;14.8479;-0.102647;7.81658
546;36.1851;14.3681;-0.476522;7.30459
547;21.2531;12.9625;-1.96507;6.38358
548;9.50545;12.9666;-2.35077;6.47845
549;26.6979;14.5047;-1.08728;7.55091
550;18.5347;13.0805;-2.50658;6.59218
551;27.7459;15.1546;-0.405786;8.05306
552;22.295;14.9323;-0.102647;7.81658
553;36.1851;14.4525;-0.476522;7.30459
554;21.2531;13.0469;-1.96507;6.38358
555;9.50545;13.051;-2.35077;6.47845
556;26.6979;14.5891;-1.08728;7.55091
557;18.5347;13.1649;-2.50658;6.59218
558;27.7459;15.239;-0.405786;8.05306
559;22.295;15.0167;-0.102647;7.81658
560;36.1851;14.5369;-0.476522;7.30459
561;21.2531;13.1313;-1.96507;6.38358
562;9.50545;13.1354;-2.35077;6.47845
563;26.6979;14.6735;-1.08728;7.55091
564;18.5347;13.2493;-2.50658;6.59218
565;27.7459;15.3234;-0.405786;8.05306
566;22.295;15.1011;-0.102647;7.81658
567;36.1851;14.6214;-0.476522;7.30459
568;21.2531;13.2158;-1.96507;6.38358
569;9.50545;13.2198;-2.35077;6.47845
570;26.6979;14.7579;-1.08728;7.55091
571;18.5347;13.3338;-2.50658;6.59218
572;27.7459;15.4078;-0.405786;8.05306
573;22.295;15.1855;-0.102647;7.81658
574;36.1851;14.7058;-0.476522;7.30459
575;21.2531;13.3002;-1.96507;6.38358
576;9.50545;13.3042;-2.35077;6.47845
577;26.6979;14.8423;-1.08728;7.55091
578;18.5347;13.4182;-2.50658;6.59218
579;27.7459;15.4922;-0.405786;8.05306
580;22.295;15.2699;-0.102647;7.81658
581;36.1851;14.7902;-0.476522;7.30459
582;21.2531;13.3846;-1.96507;6.38358
583;9.50545;13.3886;-2.35077;6.47845
584;26.6979;14.9267;-1.08728;7.55091
585;18.5347;13.5026;-2.50658;6.59218
586;27.7459;15.5766;-0.405786;8.05306
587;22.295;15.3543;-0.102647;7.81658
588;36.1851;14.8746;-0.476522;7.30459
589;21.2531;13.469;-1.96507;6.38358
590;9.50545;13.473;-2.35077;6.47845
591;26.6979;15.0111;-1.08728;7.55091
592;18.5347;13.587;-2.50658;6.59218
593;27.7459;15.661;-0.405786;8.05306
594;22.295;15.4387;-0.102647;7.81658
595;36.1851;14.959;-0.476522;7.30459
596;21.2531;13.5534;-1.96507;6.38358
597;9.50545;13.5574;-2.35077;6.47845
598;26.6979;15.0955;-1.08728;7.55091
599;18.5347;13.6714;-2.50658;6.59218
600;27.7459;15.7454;-0.405786;8.05306
601;22.295;15.5232;-0.102647;7.81658
602;36.1851;15.0434;-0.476522;7.30459
603;21.2531;13.6378;-1.96507;6.38358
604;9.50545;13.6418;-2.35077;6.47845
605;26.6979;15.1799;-1.08728;7.55091
606;18.5347;13.7558;-2.50658;6.59218
607;27.7459;15.8298;-0.405786;8.05306
608;22.295;15.6076;-0.102647;7.81658
609;36.1851;15.1278;-0.476522;7.30459
610;21.2531;13.7222;-1.96507;6.38358
611;9.50545;13.7262;-2.35077;6.47845
