Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
64;37.8793;-0.319285;6.398;-0.319285;6.398;0.352201;6.86796;0.707859;0.707859
65;21.2709;-2.04221;5.93486;-2.04221;5.93486;-1.1164;6.86139;0.563234;0.563234
66;9.33657;-2.41532;5.83323;-2.41532;5.83323;-1.42838;6.86349;0.532854;0.532854
67;26.7561;-0.942612;6.11932;-0.942612;6.11932;-0.129725;6.80226;0.65417;0.65417
68;18.4989;-2.58666;5.72161;-2.58666;5.72161;-1.53739;6.83219;0.519098;0.519098
69;27.6766;-0.171844;6.30779;-0.171844;6.30779;0.561506;6.81762;0.723443;0.723443
70;22.1782;0.118951;6.37147;0.118951;6.37147;0.818225;6.81143;0.748005;0.748005
71;37.5984;-0.405427;6.28046;-0.405427;6.28046;0.383902;6.86821;0.710991;0.710991
72;21.2393;-2.13324;5.81534;-2.13324;5.81534;-1.08819;6.8615;0.56601;0.56601
73;9.34338;-2.51718;5.71083;-2.51718;5.71083;-1.40949;6.8635;0.534707;0.534707
74;26.7226;-1.05174;5.99519;-1.05174;5.99519;-0.11723;6.80226;0.655395;0.655395
75;18.5054;-2.69869;5.59659;-2.69869;5.59659;-1.52708;6.83228;0.520117;0.520117
76;27.6794;-0.28617;6.18224;-0.28617;6.18224;0.569702;6.81767;0.724252;0.724252
77;22.0783;0.0191397;6.24808;0.0191397;6.24808;0.840841;6.81165;0.750244;0.750244
78;37.3247;-0.496935;6.15922;-0.496935;6.15922;0.41367;6.86846;0.713934;0.713934
79;21.2176;-2.22979;5.69211;-2.22979;5.69211;-1.06207;6.86161;0.568582;0.568582
80;9.35073;-2.62384;5.58491;-2.62384;5.58491;-1.39206;6.86353;0.536419;0.536419
81;26.6918;-1.16512;5.86768;-1.16512;5.86768;-0.105721;6.8023;0.656527;0.656527
82;18.5164;-2.81499;5.46819;-2.81499;5.46819;-1.51782;6.83241;0.521039;0.521039
83;27.677;-0.40521;6.05318;-0.40521;6.05318;0.576493;6.81774;0.724925;0.724925
84;22.0012;-0.0875925;6.12034;-0.0875925;6.12034;0.860456;6.81186;0.752188;0.752188
85;37.0685;-0.595007;6.03374;-0.595007;6.03374;0.440711;6.86871;0.71661;0.71661
86;21.2045;-2.3328;5.5647;-2.3328;5.5647;-1.03864;6.86174;0.570892;0.570892
87;9.35811;-2.73598;5.45511;-2.73598;5.45511;-1.37646;6.86361;0.537955;0.537955
88;26.6644;-1.28329;5.73645;-1.28329;5.73645;-0.0954361;6.80238;0.657544;0.657544
89;18.5295;-2.93594;5.33615;-2.93594;5.33615;-1.50968;6.83259;0.521854;0.521854
90;27.6713;-0.529039;5.9204;-0.529039;5.9204;0.582045;6.81785;0.72548;0.72548
91;21.9447;-0.201154;5.98871;-0.201154;5.98871;0.876622;6.81207;0.753793;0.753793
92;36.8415;-0.700072;5.90435;-0.700072;5.90435;0.464145;6.86896;0.718931;0.718931
93;21.1982;-2.44245;5.43353;-2.44245;5.43353;-1.01856;6.86188;0.572875;0.572875
94;9.36498;-2.85347;5.3219;-2.85347;5.3219;-1.36312;6.86373;0.539275;0.539275
95;26.641;-1.40595;5.60203;-1.40595;5.60203;-0.086645;6.80253;0.65842;0.65842
96;18.5428;-3.06109;5.20102;-3.06109;5.20102;-1.50283;6.83284;0.522551;0.522551
97;27.6643;-0.656922;5.78455;-0.656922;5.78455;0.586464;6.81801;0.725929;0.725929
98;21.9054;-0.320738;5.85412;-0.320738;5.85412;0.889194;6.81228;0.755047;0.755047
99;36.6525;-0.811929;5.77181;-0.811929;5.77181;0.483318;6.8692;0.720835;0.720835
100;21.1963;-2.55825;5.29947;-2.55825;5.29947;-1.00226;6.86205;0.574489;0.574489
101;9.37091;-2.97567;5.18621;-2.97567;5.18621;-1.35232;6.86392;0.540353;0.540353
102;26.6221;-1.53234;5.46535;-1.53234;5.46535;-0.0795274;6.80274;0.659138;0.659138
103;18.5549;-3.18956;5.06378;-3.18956;5.06378;-1.49733;6.83317;0.523122;0.523122
104;27.6574;-0.78776;5.64664;-0.78776;5.64664;0.589856;6.81823;0.726283;0.726283
105;21.8792;-0.445319;5.71739;-0.445319;5.71739;0.89844;6.81251;0.755975;0.755975
106;36.5048;-0.930022;5.63679;-0.930022;5.63679;0.498102;6.86945;0.722309;0.722309
107;21.1966;-2.67952;5.16321;-2.67952;5.16321;-0.989776;6.86225;0.575732;0.575732
108;9.37567;-3.10184;5.04874;-3.10184;5.04874;-1.34404;6.86417;0.541189;0.541189
109;26.6077;-1.66173;5.32714;-1.66173;5.32714;-0.0740789;6.80303;0.659701;0.659701
110;18.5648;-3.32058;4.92516;-3.32058;4.92516;-1.49315;6.83359;0.523572;0.523572
111;27.6515;-0.920683;5.50745;-0.920683;5.50745;0.592357;6.81853;0.726558;0.726558
112;21.8621;-0.573841;5.57908;-0.573841;5.57908;0.904932;6.81276;0.756636;0.756636
113;36.3958;-1.05351;5.49978;-1.05351;5.49978;0.508897;6.8697;0.723392;0.723392
114;21.1977;-2.80541;5.02526;-2.80541;5.02526;-0.980695;6.86248;0.576646;0.576646
115;9.37927;-3.23131;4.90997;-3.23131;4.90997;-1.33803;6.8645;0.541811;0.541811
116;26.5974;-1.79353;5.18784;-1.79353;5.18784;-0.0701189;6.8034;0.660125;0.660125
117;18.5723;-3.45359;4.78559;-3.45359;4.78559;-1.49013;6.8341;0.523919;0.523919
118;27.6469;-1.05512;5.3674;-1.05512;5.3674;0.594129;6.81891;0.726769;0.726769
119;21.8512;-0.705336;5.43959;-0.705336;5.43959;0.909332;6.81304;0.757095;0.757095
120;36.3193;-1.18135;5.36122;-1.18135;5.36122;0.516422;6.86996;0.724155;0.724155
121;21.1989;-2.93499;4.88602;-2.93499;4.88602;-0.974378;6.86276;0.577292;0.577292
122;9.38186;-3.36337;4.77023;-3.36337;4.77023;-1.33384;6.86491;0.542262;0.542262
123;26.5903;-1.92723;5.04772;-1.92723;5.04772;-0.0673648;6.80386;0.660441;0.660441
124;18.5777;-3.58815;4.64534;-3.58815;4.64534;-1.48803;6.83473;0.524186;0.524186
125;27.6436;-1.19068;5.22674;-1.19068;5.22674;0.595342;6.81939;0.726934;0.726934
126;21.8442;-0.838999;5.29921;-0.838999;5.29921;0.912234;6.81336;0.757411;0.757411
127;36.2676;-1.3125;5.22145;-1.3125;5.22145;0.521481;6.87025;0.72468;0.72468
128;21.1998;-3.06735;4.74578;-3.06735;4.74578;-0.970137;6.86309;0.57774;0.57774
129;9.38369;-3.4974;4.62974;-3.4974;4.62974;-1.33103;6.86541;0.542586;0.542586
130;26.5857;-2.06235;4.907;-2.06235;4.907;-0.0655148;6.80442;0.660677;0.660677
131;18.5815;-3.72386;4.50458;-3.72386;4.50458;-1.48662;6.83547;0.524398;0.524398
132;27.6414;-1.32709;5.08564;-1.32709;5.08564;0.596148;6.81996;0.727069;0.727069
133;21.8398;-0.974209;5.15818;-0.974209;5.15818;0.914111;6.81374;0.757633;0.757633
134;36.2338;-1.44604;5.08078;-1.44604;5.08078;0.52479;6.87058;0.725036;0.725036
135;21.2005;-3.20172;4.6048;-3.20172;4.6048;-0.967364;6.86348;0.578051;0.578051
136;9.38496;-3.63286;4.4887;-3.63286;4.4887;-1.32919;6.86602;0.542826;0.542826
137;26.5828;-2.19854;4.7658;-2.19854;4.7658;-0.0643036;6.80509;0.660861;0.660861
138;18.5841;-3.86044;4.36345;-3.86044;4.36345;-1.48569;6.83635;0.524575;0.524575
139;27.6399;-1.46413;4.94418;-1.46413;4.94418;0.596673;6.82064;0.727188;0.727188
140;21.8371;-1.11051;5.01664;-1.11051;5.01664;0.915307;6.81419;0.757794;0.757794
141;36.212;-1.58128;4.93942;-1.58128;4.93942;0.526912;6.87096;0.725282;0.725282
142;21.2011;-3.33751;4.46327;-3.33751;4.46327;-0.965583;6.86395;0.578271;0.578271
143;9.38587;-3.76935;4.34725;-3.76935;4.34725;-1.32801;6.86674;0.543013;0.543013
144;26.5811;-2.3355;4.62426;-2.3355;4.62426;-0.0635244;6.80588;0.661015;0.661015
145;18.5859;-3.99766;4.22204;-3.99766;4.22204;-1.48509;6.83739;0.524735;0.524735
146;27.6391;-1.60165;4.80246;-1.60165;4.80246;0.597009;6.82145;0.7273;0.7273
147;21.8353;-1.2476;4.87471;-1.2476;4.87471;0.91606;6.81471;0.757919;0.757919
148;36.1982;-1.71769;4.79756;-1.71769;4.79756;0.528255;6.87141;0.725457;0.725457
149;21.2014;-3.4743;4.32132;-3.4743;4.32132;-0.964455;6.8645;0.578436;0.578436
150;9.38656;-3.90657;4.2055;-3.90657;4.2055;-1.32726;6.8676;0.54317;0.54317
151;26.5803;-2.47302;4.48245;-2.47302;4.48245;-0.0630287;6.8068;0.661154;0.661154
152;18.5872;-4.13536;4.08042;-4.13536;4.08042;-1.48471;6.83859;0.52489;0.52489
153;27.6386;-1.73955;4.66052;-1.73955;4.66052;0.597222;6.8224;0.727414;0.727414
154;21.8343;-1.38524;4.73246;-1.38524;4.73246;0.91653;6.81533;0.758025;0.758025
155;36.1896;-1.85492;4.65529;-1.85492;4.65529;0.529096;6.87193;0.725591;0.725591
156;21.2017;-3.61178;4.17905;-3.61178;4.17905;-0.963746;6.86517;0.578571;0.578571
