Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
62;0.20903;-0.989186;5.70331;1.05803;5.75052;0.00133823;6.69116;0.0669116;0.0669116
63;0.209017;-0.989373;5.7042;1.05823;5.7518;0.00133845;6.69223;0.0669223;0.0669223
64;0.209007;-0.989561;5.70498;1.05843;5.75297;0.00133864;6.6932;0.066932;0.066932
65;0.209;-0.989749;5.70567;1.05863;5.75405;0.00133882;6.69408;0.0669408;0.0669408
66;0.208995;-0.989937;5.70628;1.05883;5.75505;0.00133898;6.69488;0.0669488;0.0669488
67;0.208992;-0.990126;5.70681;1.05903;5.75597;0.00133912;6.6956;0.066956;0.066956
68;0.20899;-0.990315;5.70727;1.05923;5.75681;0.00133925;6.69625;0.0669625;0.0669625
69;0.208989;-0.990505;5.70767;1.05942;5.7576;0.00133937;6.69684;0.0669684;0.0669684
70;0.208988;-0.990694;5.70801;1.05962;5.75833;0.00133947;6.69737;0.0669737;0.0669737
71;0.208989;-0.990884;5.70831;1.05982;5.75901;0.00133957;6.69785;0.0669785;0.0669785
72;0.208989;-0.991074;5.70855;1.06001;5.75964;0.00133966;6.69828;0.0669828;0.0669828
73;0.20899;-0.991264;5.70875;1.06021;5.76023;0.00133974;6.69868;0.0669868;0.0669868
74;0.208992;-0.991454;5.70892;1.06041;5.76078;0.00133981;6.69903;0.0669903;0.0669903
75;0.208993;-0.991644;5.70905;1.0606;5.7613;0.00133987;6.69935;0.0669935;0.0669935
76;0.208994;-0.991835;5.70915;1.0608;5.76178;0.00133993;6.69965;0.0669965;0.0669965
77;0.208995;-0.992025;5.70922;1.06099;5.76224;0.00133998;6.69991;0.0669991;0.0669991
78;0.208997;-0.992216;5.70927;1.06119;5.76267;0.00134003;6.70015;0.0670015;0.0670015
79;0.208998;-0.992407;5.70929;1.06138;5.76308;0.00134007;6.70036;0.0670036;0.0670036
80;0.208999;-0.992597;5.7093;1.06158;5.76347;0.00134011;6.70055;0.0670055;0.0670055
81;0.209001;-0.992788;5.70928;1.06177;5.76384;0.00134015;6.70073;0.0670073;0.0670073
82;0.209002;-0.992979;5.70925;1.06197;5.7642;0.00134018;6.70089;0.0670089;0.0670089
83;0.209003;-0.99317;5.7092;1.06216;5.76453;0.00134021;6.70103;0.0670103;0.0670103
84;0.209004;-0.993361;5.70914;1.06236;5.76486;0.00134023;6.70116;0.0670116;0.0670116
85;0.209004;-0.993553;5.70907;1.06255;5.76517;0.00134026;6.70128;0.0670128;0.0670128
86;0.209005;-0.993744;5.70898;1.06274;5.76547;0.00134028;6.70139;0.0670139;0.0670139
87;0.209006;-0.993935;5.70889;1.06294;5.76576;0.0013403;6.70148;0.0670148;0.0670148
88;0.209007;-0.994126;5.70878;1.06313;5.76604;0.00134031;6.70157;0.0670157;0.0670157
89;0.209007;-0.994318;5.70867;1.06333;5.76631;0.00134033;6.70165;0.0670165;0.0670165
90;0.209008;-0.994509;5.70855;1.06352;5.76658;0.00134034;6.70172;0.0670172;0.0670172
91;0.209008;-0.9947;5.70842;1.06371;5.76684;0.00134036;6.70178;0.0670178;0.0670178
92;0.209009;-0.994892;5.70829;1.06391;5.76709;0.00134037;6.70184;0.0670184;0.0670184
93;0.209009;-0.995083;5.70815;1.0641;5.76733;0.00134038;6.70189;0.0670189;0.0670189
94;0.209009;-0.995275;5.70801;1.0643;5.76757;0.00134039;6.70194;0.0670194;0.0670194
95;0.209009;-0.995466;5.70786;1.06449;5.76781;0.0013404;6.70198;0.0670198;0.0670198
96;0.20901;-0.995657;5.7077;1.06468;5.76804;0.0013404;6.70202;0.0670202;0.0670202
97;0.20901;-0.995849;5.70755;1.06488;5.76827;0.00134041;6.70206;0.0670206;0.0670206
98;0.20901;-0.996041;5.70739;1.06507;5.7685;0.00134042;6.70209;0.0670209;0.0670209
99;0.20901;-0.996232;5.70722;1.06526;5.76872;0.00134042;6.70212;0.0670212;0.0670212
100;0.20901;-0.996424;5.70706;1.06546;5.76894;0.00134043;6.70214;0.0670214;0.0670214
101;0.20901;-0.996615;5.70689;1.06565;5.76916;0.00134043;6.70217;0.0670217;0.0670217
102;0.20901;-0.996807;5.70672;1.06584;5.76937;0.00134044;6.70219;0.0670219;0.0670219
103;0.20901;-0.996998;5.70655;1.06604;5.76958;0.00134044;6.70221;0.0670221;0.0670221
104;0.20901;-0.99719;5.70637;1.06623;5.7698;0.00134044;6.70222;0.0670222;0.0670222
105;0.20901;-0.997382;5.7062;1.06643;5.77;0.00134045;6.70224;0.0670224;0.0670224
106;0.20901;-0.997573;5.70602;1.06662;5.77021;0.00134045;6.70225;0.0670225;0.0670225
107;0.20901;-0.997765;5.70584;1.06681;5.77042;0.00134045;6.70227;0.0670227;0.0670227
108;0.20901;-0.997957;5.70566;1.06701;5.77062;0.00134046;6.70228;0.0670228;0.0670228
109;0.20901;-0.998148;5.70548;1.0672;5.77083;0.00134046;6.70229;0.0670229;0.0670229
110;0.20901;-0.99834;5.7053;1.06739;5.77103;0.00134046;6.7023;0.067023;0.067023
111;0.20901;-0.998532;5.70511;1.06759;5.77123;0.00134046;6.7023;0.067023;0.067023
112;0.209009;-0.998723;5.70493;1.06778;5.77143;0.00134046;6.70231;0.0670231;0.0670231
113;0.209009;-0.998915;5.70474;1.06797;5.77163;0.00134046;6.70232;0.0670232;0.0670232
114;0.209009;-0.999107;5.70456;1.06817;5.77183;0.00134047;6.70233;0.0670233;0.0670233
115;0.209009;-0.999298;5.70437;1.06836;5.77203;0.00134047;6.70233;0.0670233;0.0670233
116;0.209009;-0.99949;5.70419;1.06855;5.77223;0.00134047;6.70234;0.0670234;0.0670234
