Epoch;ErrorScore;w1;b1;b2
53;18.503;2.59538;-2.48106;6.94714
54;27.5532;6.31276;-0.402437;7.12584
55;21.7553;6.82619;-0.0885416;7.09309
56;36.16;6.10374;-0.474759;7.04099
57;21.0965;3.54381;-1.96458;6.91816
58;9.29792;2.93572;-2.32371;6.92991
59;26.4007;5.21249;-1.05836;7.07477
60;18.503;2.7574;-2.48108;6.94672
61;27.553;6.47473;-0.402464;7.12544
62;21.7553;6.98833;-0.088544;7.09284
63;36.16;6.26595;-0.474756;7.04079
64;21.0966;3.70609;-1.96457;6.918
65;9.29794;3.09807;-2.3237;6.92983
66;26.4007;5.37499;-1.05835;7.07475
67;18.503;2.9194;-2.4811;6.94637
68;27.553;6.63672;-0.402476;7.12511
69;21.7553;7.15044;-0.088539;7.09263
70;36.16;6.42812;-0.47475;7.04062
71;21.0966;3.86832;-1.96457;6.91786
72;9.29795;3.26035;-2.32369;6.92975
73;26.4007;5.53739;-1.05834;7.07473
74;18.5031;3.08137;-2.48111;6.94607
75;27.553;6.79867;-0.402482;7.12482
76;21.7552;7.3125;-0.0885327;7.09245
77;36.16;6.59022;-0.474744;7.04047
78;21.0966;4.03048;-1.96456;6.91775
79;9.29796;3.42256;-2.32368;6.92969
80;26.4007;5.69968;-1.05833;7.07472
81;18.5031;3.24329;-2.48113;6.94581
82;27.553;6.96058;-0.402486;7.12458
83;21.7552;7.4745;-0.0885268;7.09229
84;36.16;6.75226;-0.474738;7.04035
85;21.0966;4.19256;-1.96455;6.91765
86;9.29798;3.58468;-2.32367;6.92964
87;26.4006;5.86186;-1.05832;7.07471
88;18.5031;3.40516;-2.48114;6.94559
89;27.553;7.12244;-0.40249;7.12437
90;21.7552;7.63644;-0.0885215;7.09216
91;36.16;6.91423;-0.474733;7.04024
92;21.0967;4.35456;-1.96455;6.91756
93;9.29799;3.74672;-2.32366;6.92959
94;26.4006;6.02395;-1.05831;7.07469
95;18.5031;3.56697;-2.48115;6.9454
96;27.553;7.28425;-0.402493;7.1242
97;21.7552;7.79831;-0.088517;7.09205
98;36.16;7.07613;-0.474729;7.04015
99;21.0967;4.5165;-1.96454;6.91749
100;9.29799;3.90868;-2.32366;6.92955
101;26.4006;6.18594;-1.05831;7.07468
102;18.5031;3.72874;-2.48115;6.94524
103;27.5531;7.44601;-0.402495;7.12404
104;21.7552;7.96013;-0.088513;7.09195
105;36.16;7.23797;-0.474725;7.04007
106;21.0967;4.67837;-1.96454;6.91743
107;9.298;4.07058;-2.32365;6.92952
108;26.4006;6.34787;-1.0583;7.07467
109;18.5031;3.89047;-2.48116;6.94511
110;27.5531;7.60773;-0.402497;7.12391
111;21.7551;8.12191;-0.0885097;7.09187
112;36.16;7.39976;-0.474722;7.04001
113;21.0967;4.84018;-1.96454;6.91738
114;9.29801;4.23241;-2.32365;6.92949
115;26.4006;6.50972;-1.0583;7.07466
116;18.5031;4.05216;-2.48116;6.94499
117;27.5531;7.76942;-0.402499;7.1238
118;21.7551;8.28363;-0.0885067;7.0918
119;36.16;7.5615;-0.474719;7.03995
120;21.0967;5.00195;-1.96453;6.91733
121;9.29801;4.3942;-2.32364;6.92947
122;26.4006;6.67152;-1.05829;7.07465
123;18.5031;4.21381;-2.48117;6.94489
124;27.5531;7.93107;-0.402501;7.12371
125;21.7551;8.44532;-0.0885042;7.09174
126;36.16;7.72321;-0.474717;7.0399
127;21.0967;5.16367;-1.96453;6.9173
128;9.29802;4.55593;-2.32364;6.92945
129;26.4006;6.83326;-1.05829;7.07464
130;18.5031;4.37544;-2.48117;6.9448
131;27.5531;8.0927;-0.402502;7.12363
132;21.7551;8.60698;-0.0885021;7.09169
133;36.16;7.88487;-0.474715;7.03986
134;21.0967;5.32535;-1.96453;6.91726
135;9.29802;4.71763;-2.32364;6.92943
136;26.4006;6.99497;-1.05829;7.07464
137;18.5031;4.53704;-2.48118;6.94473
138;27.5531;8.2543;-0.402503;7.12356
139;21.7551;8.7686;-0.0885003;7.09165
140;36.16;8.04651;-0.474713;7.03983
141;21.0967;5.487;-1.96453;6.91724
142;9.29802;4.87929;-2.32364;6.92942
143;26.4006;7.15663;-1.05829;7.07463
144;18.5031;4.69862;-2.48118;6.94466
145;27.5531;8.41587;-0.402504;7.1235
146;21.7551;8.9302;-0.0884987;7.09161
147;36.16;8.20812;-0.474712;7.0398
148;21.0967;5.64862;-1.96453;6.91721
149;9.29803;5.04092;-2.32363;6.92941
150;26.4006;7.31827;-1.05829;7.07462
151;18.5032;4.86018;-2.48118;6.94461
152;27.5531;8.57743;-0.402505;7.12345
153;21.7551;9.09178;-0.0884974;7.09158
154;36.16;8.36971;-0.474711;7.03977
155;21.0967;5.81021;-1.96452;6.91719
156;9.29803;5.20252;-2.32363;6.9294
157;26.4006;7.47988;-1.05828;7.07462
158;18.5032;5.02173;-2.48118;6.94456
159;27.5531;8.73898;-0.402505;7.12341
160;21.7551;9.25334;-0.0884962;7.09155
161;36.16;8.53127;-0.47471;7.03975
162;21.0968;5.97179;-1.96452;6.91718
163;9.29803;5.3641;-2.32363;6.92939
164;26.4006;7.64146;-1.05828;7.07461
165;18.5032;5.18326;-2.48118;6.94452
166;27.5531;8.90051;-0.402506;7.12337
167;21.7551;9.41488;-0.0884952;7.09153
168;36.16;8.69282;-0.474709;7.03973
169;21.0968;6.13334;-1.96452;6.91716
170;9.29803;5.52566;-2.32363;6.92938
171;26.4006;7.80303;-1.05828;7.07461
172;18.5032;5.34478;-2.48119;6.94449
173;27.5532;9.06203;-0.402506;7.12334
174;21.7551;9.57641;-0.0884944;7.09151
175;36.16;8.85436;-0.474708;7.03972
176;21.0968;6.29488;-1.96452;6.91715
177;9.29803;5.68721;-2.32363;6.92937
178;26.4006;7.96457;-1.05828;7.07461
179;18.5032;5.50629;-2.48119;6.94446
180;27.5532;9.22353;-0.402507;7.12331
181;21.7551;9.73793;-0.0884937;7.09149
182;36.16;9.01588;-0.474707;7.0397
183;21.0968;6.45641;-1.96452;6.91714
184;9.29803;5.84874;-2.32363;6.92937
185;26.4006;8.12611;-1.05828;7.0746
186;18.5032;5.66779;-2.48119;6.94444
187;27.5532;9.38503;-0.402507;7.12329
188;21.7551;9.89944;-0.0884931;7.09148
189;36.16;9.17739;-0.474707;7.03969
190;21.0968;6.61793;-1.96452;6.91713
191;9.29804;6.01026;-2.32363;6.92936
192;26.4006;8.28763;-1.05828;7.0746
193;18.5032;5.82928;-2.48119;6.94442
194;27.5532;9.54652;-0.402507;7.12327
195;21.7551;10.0609;-0.0884926;7.09147
196;36.16;9.33889;-0.474706;7.03968
197;21.0968;6.77943;-1.96452;6.91712
198;9.29804;6.17177;-2.32363;6.92936
199;26.4006;8.44914;-1.05828;7.0746
200;18.5032;5.99077;-2.48119;6.9444
201;27.5532;9.70801;-0.402507;7.12325
202;21.7551;10.2224;-0.0884921;7.09145
203;36.16;9.50038;-0.474706;7.03967
204;21.0968;6.94093;-1.96452;6.91712
205;9.29804;6.33327;-2.32363;6.92935
206;26.4005;8.61064;-1.05828;7.0746
207;18.5032;6.15225;-2.48119;6.94439
208;27.5532;9.86949;-0.402508;7.12324
209;21.7551;10.3839;-0.0884918;7.09145
210;36.16;9.66187;-0.474706;7.03967
211;21.0968;7.10242;-1.96452;6.91711
212;9.29804;6.49476;-2.32363;6.92935
213;26.4005;8.77213;-1.05828;7.0746
214;18.5032;6.31372;-2.48119;6.94437
215;27.5532;10.031;-0.402508;7.12323
216;21.7551;10.5454;-0.0884914;7.09144
217;36.16;9.82335;-0.474705;7.03966
218;21.0968;7.2639;-1.96452;6.9171
219;9.29804;6.65624;-2.32363;6.92935
220;26.4005;8.93362;-1.05828;7.07459
221;18.5032;6.47519;-2.48119;6.94436
222;27.5532;10.1924;-0.402508;7.12322
223;21.7551;10.7069;-0.0884912;7.09143
224;36.16;9.98483;-0.474705;7.03965
225;21.0968;7.42538;-1.96452;6.9171
226;9.29804;6.81772;-2.32363;6.92935
227;26.4005;9.0951;-1.05828;7.07459
228;18.5032;6.63666;-2.48119;6.94435
229;27.5532;10.3539;-0.402508;7.12321
230;21.7551;10.8683;-0.0884909;7.09143
231;36.16;10.1463;-0.474705;7.03965
232;21.0968;7.58685;-1.96452;6.9171
233;9.29804;6.9792;-2.32362;6.92934
234;26.4005;9.25657;-1.05828;7.07459
235;18.5032;6.79813;-2.48119;6.94435
236;27.5532;10.5154;-0.402508;7.1232
237;21.7551;11.0298;-0.0884907;7.09142
238;36.16;10.3078;-0.474705;7.03965
239;21.0968;7.74832;-1.96452;6.91709
240;9.29804;7.14067;-2.32362;6.92934
241;26.4005;9.41804;-1.05828;7.07459
242;18.5032;6.95959;-2.48119;6.94434
243;27.5532;10.6768;-0.402508;7.1232
244;21.7551;11.1913;-0.0884906;7.09142
245;36.16;10.4692;-0.474704;7.03964
246;21.0968;7.90979;-1.96452;6.91709
247;9.29804;7.30214;-2.32362;6.92934
248;26.4005;9.57951;-1.05828;7.07459
249;18.5032;7.12105;-2.48119;6.94433
250;27.5532;10.8383;-0.402508;7.12319
251;21.7551;11.3527;-0.0884904;7.09141
252;36.16;10.6307;-0.474704;7.03964
253;21.0968;8.07126;-1.96452;6.91709
254;9.29804;7.4636;-2.32362;6.92934
255;26.4005;9.74098;-1.05828;7.07459
256;18.5032;7.28251;-2.48119;6.94433
257;27.5532;10.9998;-0.402508;7.12319
258;21.7551;11.5142;-0.0884903;7.09141
259;36.16;10.7922;-0.474704;7.03964
260;21.0968;8.23272;-1.96452;6.91709
261;9.29804;7.62506;-2.32362;6.92934
262;26.4005;9.90244;-1.05828;7.07459
263;18.5032;7.44397;-2.48119;6.94432
264;27.5532;11.1612;-0.402508;7.12318
265;21.7551;11.6757;-0.0884902;7.09141
266;36.16;10.9536;-0.474704;7.03964
267;21.0968;8.39418;-1.96452;6.91709
268;9.29804;7.78652;-2.32362;6.92934
269;26.4005;10.0639;-1.05828;7.07459
270;18.5032;7.60542;-2.48119;6.94432
271;27.5532;11.3227;-0.402508;7.12318
272;21.7551;11.8371;-0.0884901;7.09141
273;36.16;11.1151;-0.474704;7.03964
274;21.0968;8.55564;-1.96452;6.91709
275;9.29804;7.94798;-2.32362;6.92934
276;26.4005;10.2254;-1.05828;7.07459
277;18.5032;7.76688;-2.48119;6.94432
278;27.5532;11.4841;-0.402509;7.12318
279;21.7551;11.9986;-0.08849;7.09141
280;36.16;11.2765;-0.474704;7.03963
281;21.0968;8.71709;-1.96452;6.91708
282;9.29804;8.10944;-2.32362;6.92934
283;26.4005;10.3868;-1.05828;7.07459
284;18.5032;7.92833;-2.48119;6.94432
285;27.5532;11.6456;-0.402509;7.12317
286;21.7551;12.16;-0.08849;7.0914
287;36.16;11.438;-0.474704;7.03963
288;21.0968;8.87855;-1.96452;6.91708
289;9.29804;8.2709;-2.32362;6.92934
290;26.4005;10.5483;-1.05828;7.07459
291;18.5032;8.08978;-2.48119;6.94431
292;27.5532;11.807;-0.402509;7.12317
293;21.7551;12.3215;-0.0884899;7.0914
294;36.16;11.5994;-0.474704;7.03963
295;21.0968;9.04;-1.96452;6.91708
296;9.29804;8.43235;-2.32362;6.92934
297;26.4005;10.7097;-1.05828;7.07459
298;18.5032;8.25124;-2.48119;6.94431
299;27.5532;11.9685;-0.402509;7.12317
300;21.7551;12.4829;-0.0884899;7.0914
301;36.16;11.7609;-0.474704;7.03963
302;21.0968;9.20146;-1.96452;6.91708
303;9.29804;8.5938;-2.32362;6.92934
304;26.4005;10.8712;-1.05828;7.07459
305;18.5032;8.41269;-2.48119;6.94431
306;27.5532;12.1299;-0.402509;7.12317
307;21.7551;12.6444;-0.0884898;7.0914
308;36.16;11.9223;-0.474704;7.03963
309;21.0968;9.36291;-1.96452;6.91708
310;9.29804;8.75526;-2.32362;6.92934
311;26.4005;11.0326;-1.05828;7.07459
312;18.5032;8.57414;-2.48119;6.94431
313;27.5532;12.2914;-0.402509;7.12317
314;21.7551;12.8058;-0.0884898;7.0914
315;36.16;12.0838;-0.474704;7.03963
316;21.0968;9.52436;-1.96452;6.91708
317;9.29804;8.91671;-2.32362;6.92934
318;26.4005;11.1941;-1.05828;7.07459
319;18.5032;8.73559;-2.48119;6.94431
320;27.5532;12.4528;-0.402509;7.12317
321;21.7551;12.9673;-0.0884898;7.0914
322;36.16;12.2453;-0.474704;7.03963
323;21.0968;9.68581;-1.96452;6.91708
324;9.29804;9.07816;-2.32362;6.92934
325;26.4005;11.3555;-1.05828;7.07459
326;18.5032;8.89704;-2.48119;6.94431
327;27.5532;12.6143;-0.402509;7.12317
328;21.7551;13.1287;-0.0884898;7.0914
329;36.16;12.4067;-0.474704;7.03963
330;21.0968;9.84726;-1.96452;6.91708
331;9.29804;9.23961;-2.32362;6.92934
332;26.4005;11.517;-1.05828;7.07459
333;18.5032;9.05849;-2.48119;6.94431
334;27.5532;12.7757;-0.402509;7.12317
335;21.7551;13.2902;-0.0884897;7.0914
336;36.16;12.5682;-0.474704;7.03963
337;21.0968;10.0087;-1.96452;6.91708
338;9.29804;9.40106;-2.32362;6.92933
339;26.4005;11.6784;-1.05828;7.07459
340;18.5032;9.21994;-2.48119;6.9443
341;27.5532;12.9372;-0.402509;7.12316
342;21.7551;13.4516;-0.0884897;7.0914
343;36.16;12.7296;-0.474704;7.03963
344;21.0968;10.1702;-1.96452;6.91708
345;9.29804;9.56251;-2.32362;6.92933
346;26.4005;11.8399;-1.05828;7.07459
347;18.5032;9.38139;-2.48119;6.9443
348;27.5532;13.0986;-0.402509;7.12316
349;21.7551;13.6131;-0.0884897;7.0914
350;36.16;12.8911;-0.474704;7.03963
351;21.0968;10.3316;-1.96452;6.91708
352;9.29804;9.72396;-2.32362;6.92933
353;26.4005;12.0013;-1.05828;7.07459
354;18.5032;9.54284;-2.48119;6.9443
355;27.5532;13.2601;-0.402509;7.12316
356;21.7551;13.7745;-0.0884897;7.0914
357;36.16;13.0525;-0.474704;7.03963
358;21.0968;10.4931;-1.96452;6.91708
359;9.29804;9.88541;-2.32362;6.92933
360;26.4005;12.1628;-1.05828;7.07459
361;18.5032;9.70429;-2.48119;6.9443
362;27.5532;13.4215;-0.402509;7.12316
363;21.7551;13.936;-0.0884897;7.0914
364;36.16;13.214;-0.474704;7.03963
365;21.0968;10.6545;-1.96452;6.91708
366;9.29804;10.0469;-2.32362;6.92933
367;26.4005;12.3242;-1.05828;7.07459
368;18.5032;9.86574;-2.48119;6.9443
369;27.5532;13.583;-0.402509;7.12316
370;21.7551;14.0974;-0.0884897;7.0914
371;36.16;13.3754;-0.474704;7.03963
372;21.0968;10.816;-1.96452;6.91708
373;9.29804;10.2083;-2.32362;6.92933
374;26.4005;12.4857;-1.05828;7.07459
375;18.5032;10.0272;-2.48119;6.9443
376;27.5532;13.7444;-0.402509;7.12316
377;21.7551;14.2589;-0.0884897;7.0914
378;36.16;13.5368;-0.474704;7.03963
379;21.0968;10.9774;-1.96452;6.91708
380;9.29804;10.3698;-2.32362;6.92933
381;26.4005;12.6471;-1.05828;7.07459
382;18.5032;10.1886;-2.48119;6.9443
383;27.5532;13.9059;-0.402509;7.12316
384;21.7551;14.4203;-0.0884897;7.0914
385;36.16;13.6983;-0.474704;7.03963
386;21.0968;11.1389;-1.96452;6.91708
387;9.29804;10.5312;-2.32362;6.92933
388;26.4005;12.8086;-1.05828;7.07459
389;18.5032;10.3501;-2.48119;6.9443
390;27.5532;14.0673;-0.402509;7.12316
391;21.7551;14.5818;-0.0884897;7.0914
392;36.16;13.8597;-0.474704;7.03963
393;21.0968;11.3003;-1.96452;6.91708
394;9.29804;10.6927;-2.32362;6.92933
395;26.4005;12.97;-1.05828;7.07459
396;18.5032;10.5115;-2.48119;6.9443
397;27.5532;14.2288;-0.402509;7.12316
398;21.7551;14.7432;-0.0884896;7.0914
399;36.16;14.0212;-0.474704;7.03963
400;21.0968;11.4618;-1.96452;6.91708
401;9.29804;10.8541;-2.32362;6.92933
402;26.4005;13.1315;-1.05828;7.07459
403;18.5032;10.673;-2.48119;6.9443
404;27.5532;14.3902;-0.402509;7.12316
405;21.7551;14.9047;-0.0884896;7.0914
406;36.16;14.1826;-0.474704;7.03963
407;21.0968;11.6232;-1.96452;6.91708
408;9.29804;11.0156;-2.32362;6.92933
409;26.4005;13.2929;-1.05828;7.07459
410;18.5032;10.8344;-2.48119;6.9443
411;27.5532;14.5517;-0.402509;7.12316
412;21.7551;15.0661;-0.0884896;7.0914
413;36.16;14.3441;-0.474704;7.03963
414;21.0968;11.7847;-1.96452;6.91708
415;9.29804;11.177;-2.32362;6.92933
416;26.4005;13.4544;-1.05828;7.07459
417;18.5032;10.9959;-2.48119;6.9443
418;27.5532;14.7131;-0.402509;7.12316
419;21.7551;15.2276;-0.0884896;7.0914
420;36.16;14.5055;-0.474704;7.03963
421;21.0968;11.9461;-1.96452;6.91708
422;9.29804;11.3385;-2.32362;6.92933
423;26.4005;13.6158;-1.05828;7.07459
424;18.5032;11.1573;-2.48119;6.9443
425;27.5532;14.8746;-0.402509;7.12316
426;21.7551;15.389;-0.0884896;7.0914
427;36.16;14.667;-0.474704;7.03963
428;21.0968;12.1076;-1.96452;6.91708
429;9.29804;11.4999;-2.32362;6.92933
430;26.4005;13.7773;-1.05828;7.07459
431;18.5032;11.3188;-2.48119;6.9443
432;27.5532;15.036;-0.402509;7.12316
433;21.7551;15.5505;-0.0884896;7.0914
434;36.16;14.8284;-0.474704;7.03963
435;21.0968;12.269;-1.96452;6.91708
436;9.29804;11.6614;-2.32362;6.92933
437;26.4005;13.9387;-1.05828;7.07459
438;18.5032;11.4802;-2.48119;6.9443
439;27.5532;15.1975;-0.402509;7.12316
440;21.7551;15.7119;-0.0884896;7.0914
441;36.16;14.9899;-0.474704;7.03963
442;21.0968;12.4304;-1.96452;6.91708
443;9.29804;11.8228;-2.32362;6.92933
444;26.4005;14.1002;-1.05828;7.07459
445;18.5032;11.6417;-2.48119;6.9443
446;27.5532;15.3589;-0.402509;7.12316
447;21.7551;15.8734;-0.0884896;7.0914
448;36.16;15.1513;-0.474704;7.03963
449;21.0968;12.5919;-1.96452;6.91708
450;9.29804;11.9842;-2.32362;6.92933
451;26.4005;14.2616;-1.05828;7.07459
452;18.5032;11.8031;-2.48119;6.9443
453;27.5532;15.5204;-0.402509;7.12316
454;21.7551;16.0348;-0.0884896;7.0914
455;36.16;15.3128;-0.474704;7.03963
456;21.0968;12.7533;-1.96452;6.91708
457;9.29804;12.1457;-2.32362;6.92933
458;26.4005;14.4231;-1.05828;7.07459
459;18.5032;11.9646;-2.48119;6.9443
460;27.5532;15.6818;-0.402509;7.12316
461;21.7551;16.1963;-0.0884896;7.0914
462;36.16;15.4742;-0.474704;7.03963
463;21.0968;12.9148;-1.96452;6.91708
464;9.29804;12.3071;-2.32362;6.92933
465;26.4005;14.5845;-1.05828;7.07459
466;18.5032;12.126;-2.48119;6.9443
467;27.5532;15.8433;-0.402509;7.12316
468;21.7551;16.3577;-0.0884896;7.0914
469;36.16;15.6357;-0.474704;7.03963
470;21.0968;13.0762;-1.96452;6.91708
471;9.29804;12.4686;-2.32362;6.92933
472;26.4005;14.746;-1.05828;7.07459
473;18.5032;12.2875;-2.48119;6.9443
474;27.5532;16.0047;-0.402509;7.12316
475;21.7551;16.5192;-0.0884896;7.0914
476;36.16;15.7971;-0.474704;7.03963
477;21.0968;13.2377;-1.96452;6.91708
478;9.29804;12.63;-2.32362;6.92933
479;26.4005;14.9074;-1.05828;7.07459
480;18.5032;12.4489;-2.48119;6.9443
481;27.5532;16.1662;-0.402509;7.12316
482;21.7551;16.6806;-0.0884896;7.0914
483;36.16;15.9586;-0.474704;7.03963
484;21.0968;13.3991;-1.96452;6.91708
485;9.29804;12.7915;-2.32362;6.92933
486;26.4005;15.0689;-1.05828;7.07459
487;18.5032;12.6104;-2.48119;6.9443
488;27.5532;16.3276;-0.402509;7.12316
489;21.7551;16.8421;-0.0884896;7.0914
490;36.16;16.12;-0.474704;7.03963
491;21.0968;13.5606;-1.96452;6.91708
492;9.29804;12.9529;-2.32362;6.92933
493;26.4005;15.2303;-1.05828;7.07459
494;18.5032;12.7718;-2.48119;6.9443
495;27.5532;16.4891;-0.402509;7.12316
496;21.7551;17.0035;-0.0884896;7.0914
497;36.16;16.2815;-0.474704;7.03963
498;21.0968;13.722;-1.96452;6.91708
499;9.29804;13.1144;-2.32362;6.92933
500;26.4005;15.3918;-1.05828;7.07459
501;18.5032;12.9333;-2.48119;6.9443
502;27.5532;16.6505;-0.402509;7.12316
503;21.7551;17.165;-0.0884896;7.0914
504;36.16;16.4429;-0.474704;7.03963
505;21.0968;13.8835;-1.96452;6.91708
506;9.29804;13.2758;-2.32362;6.92933
507;26.4005;15.5532;-1.05828;7.07459
508;18.5032;13.0947;-2.48119;6.9443
509;27.5532;16.8119;-0.402509;7.12316
510;21.7551;17.3264;-0.0884896;7.0914
511;36.16;16.6044;-0.474704;7.03963
512;21.0968;14.0449;-1.96452;6.91708
513;9.29804;13.4373;-2.32362;6.92933
514;26.4005;15.7147;-1.05828;7.07459
515;18.5032;13.2562;-2.48119;6.9443
516;27.5532;16.9734;-0.402509;7.12316
517;21.7551;17.4879;-0.0884896;7.0914
518;36.16;16.7658;-0.474704;7.03963
519;21.0968;14.2064;-1.96452;6.91708
520;9.29804;13.5987;-2.32362;6.92933
521;26.4005;15.8761;-1.05828;7.07459
522;18.5032;13.4176;-2.48119;6.9443
523;27.5532;17.1348;-0.402509;7.12316
524;21.7551;17.6493;-0.0884896;7.0914
525;36.16;16.9273;-0.474704;7.03963
526;21.0968;14.3678;-1.96452;6.91708
527;9.29804;13.7602;-2.32362;6.92933
528;26.4005;16.0376;-1.05828;7.07459
529;18.5032;13.5791;-2.48119;6.9443
530;27.5532;17.2963;-0.402509;7.12316
531;21.7551;17.8107;-0.0884896;7.0914
532;36.16;17.0887;-0.474704;7.03963
533;21.0968;14.5293;-1.96452;6.91708
534;9.29804;13.9216;-2.32362;6.92933
535;26.4005;16.199;-1.05828;7.07459
536;18.5032;13.7405;-2.48119;6.9443
537;27.5532;17.4577;-0.402509;7.12316
538;21.7551;17.9722;-0.0884896;7.0914
539;36.16;17.2502;-0.474704;7.03963
540;21.0968;14.6907;-1.96452;6.91708
541;9.29804;14.0831;-2.32362;6.92933
542;26.4005;16.3605;-1.05828;7.07459
543;18.5032;13.9019;-2.48119;6.9443
544;27.5532;17.6192;-0.402509;7.12316
545;21.7551;18.1336;-0.0884896;7.0914
546;36.16;17.4116;-0.474704;7.03963
547;21.0968;14.8522;-1.96452;6.91708
548;9.29804;14.2445;-2.32362;6.92933
549;26.4005;16.5219;-1.05828;7.07459
550;18.5032;14.0634;-2.48119;6.9443
551;27.5532;17.7806;-0.402509;7.12316
552;21.7551;18.2951;-0.0884896;7.0914
553;36.16;17.5731;-0.474704;7.03963
554;21.0968;15.0136;-1.96452;6.91708
555;9.29804;14.406;-2.32362;6.92933
556;26.4005;16.6834;-1.05828;7.07459
557;18.5032;14.2248;-2.48119;6.9443
558;27.5532;17.9421;-0.402509;7.12316
559;21.7551;18.4565;-0.0884896;7.0914
560;36.16;17.7345;-0.474704;7.03963
561;21.0968;15.1751;-1.96452;6.91708
562;9.29804;14.5674;-2.32362;6.92933
563;26.4005;16.8448;-1.05828;7.07459
564;18.5032;14.3863;-2.48119;6.9443
565;27.5532;18.1035;-0.402509;7.12316
566;21.7551;18.618;-0.0884896;7.0914
567;36.16;17.896;-0.474704;7.03963
568;21.0968;15.3365;-1.96452;6.91708
569;9.29804;14.7289;-2.32362;6.92933
570;26.4005;17.0062;-1.05828;7.07459
571;18.5032;14.5477;-2.48119;6.9443
572;27.5532;18.265;-0.402509;7.12316
573;21.7551;18.7794;-0.0884896;7.0914
574;36.16;18.0574;-0.474704;7.03963
575;21.0968;15.498;-1.96452;6.91708
576;9.29804;14.8903;-2.32362;6.92933
577;26.4005;17.1677;-1.05828;7.07459
578;18.5032;14.7092;-2.48119;6.9443
579;27.5532;18.4264;-0.402509;7.12316
580;21.7551;18.9409;-0.0884896;7.0914
581;36.16;18.2189;-0.474704;7.03963
582;21.0968;15.6594;-1.96452;6.91708
583;9.29804;15.0518;-2.32362;6.92933
584;26.4005;17.3291;-1.05828;7.07459
585;18.5032;14.8706;-2.48119;6.9443
586;27.5532;18.5879;-0.402509;7.12316
587;21.7551;19.1023;-0.0884896;7.0914
588;36.16;18.3803;-0.474704;7.03963
589;21.0968;15.8209;-1.96452;6.91708
590;9.29804;15.2132;-2.32362;6.92933
591;26.4005;17.4906;-1.05828;7.07459
592;18.5032;15.0321;-2.48119;6.9443
593;27.5532;18.7493;-0.402509;7.12316
594;21.7551;19.2638;-0.0884896;7.0914
595;36.16;18.5418;-0.474704;7.03963
596;21.0968;15.9823;-1.96452;6.91708
597;9.29804;15.3747;-2.32362;6.92933
598;26.4005;17.652;-1.05828;7.07459
599;18.5032;15.1935;-2.48119;6.9443
600;27.5532;18.9108;-0.402509;7.12316
601;21.7551;19.4252;-0.0884896;7.0914
602;36.16;18.7032;-0.474704;7.03963
603;21.0968;16.1438;-1.96452;6.91708
604;9.29804;15.5361;-2.32362;6.92933
605;26.4005;17.8135;-1.05828;7.07459
606;18.5032;15.355;-2.48119;6.9443
607;27.5532;19.0722;-0.402509;7.12316
608;21.7551;19.5867;-0.0884896;7.0914
