Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
61;0.209023;-0.990588;5.70143;1.05725;5.74926;-0.00133814;6.69068;0.0107502;0.0585848
62;0.209005;-0.990776;5.70243;1.05745;5.75065;-0.00133837;6.69186;0.0105627;0.0587867
63;0.208992;-0.990964;5.70331;1.05765;5.75192;-0.00133859;6.69294;0.0103748;0.0589879
64;0.208982;-0.991152;5.70409;1.05785;5.75309;-0.00133878;6.6939;0.0101866;0.0591883
65;0.208975;-0.991341;5.70478;1.05805;5.75417;-0.00133896;6.69478;0.00999801;0.059388
66;0.20897;-0.99153;5.70538;1.05825;5.75516;-0.00133911;6.69557;0.00980917;0.0595871
67;0.208966;-0.991719;5.70591;1.05845;5.75607;-0.00133926;6.69629;0.00962006;0.0597857
68;0.208964;-0.991909;5.70637;1.05864;5.75692;-0.00133939;6.69694;0.00943072;0.0599837
69;0.208963;-0.992098;5.70676;1.05884;5.7577;-0.0013395;6.69752;0.00924115;0.0601814
70;0.208963;-0.992288;5.7071;1.05904;5.75843;-0.00133961;6.69805;0.0090514;0.0603786
71;0.208963;-0.992478;5.70739;1.05924;5.75911;-0.00133971;6.69853;0.00886146;0.0605754
72;0.208964;-0.992668;5.70763;1.05943;5.75973;-0.00133979;6.69896;0.00867137;0.0607719
73;0.208965;-0.992859;5.70783;1.05963;5.76032;-0.00133987;6.69935;0.00848112;0.0609681
74;0.208966;-0.993049;5.708;1.05982;5.76087;-0.00133994;6.69971;0.00829075;0.0611641
75;0.208967;-0.99324;5.70813;1.06002;5.76139;-0.00134001;6.70003;0.00810026;0.0613598
76;0.208968;-0.99343;5.70823;1.06022;5.76187;-0.00134006;6.70032;0.00790965;0.0615552
77;0.208969;-0.993621;5.7083;1.06041;5.76233;-0.00134012;6.70058;0.00771895;0.0617505
78;0.208971;-0.993812;5.70834;1.06061;5.76276;-0.00134016;6.70081;0.00752816;0.0619456
79;0.208972;-0.994003;5.70837;1.0608;5.76317;-0.00134021;6.70103;0.00733729;0.0621406
80;0.208973;-0.994194;5.70837;1.061;5.76356;-0.00134024;6.70122;0.00714634;0.0623354
81;0.208974;-0.994385;5.70835;1.06119;5.76393;-0.00134028;6.7014;0.00695532;0.06253
82;0.208975;-0.994576;5.70832;1.06138;5.76428;-0.00134031;6.70155;0.00676425;0.0627246
83;0.208976;-0.994767;5.70827;1.06158;5.76462;-0.00134034;6.7017;0.00657311;0.062919
84;0.208977;-0.994958;5.70821;1.06177;5.76494;-0.00134037;6.70183;0.00638193;0.0631134
